enzyme_idx,string_id,uniprot_id
1891,3847.I1LS35,I1LS35
1892,3847.I1LS36,I1LS36
1893,3847.I1LS93,I1LS93
1894,3847.I1LSM4,I1LSM4
1895,3847.I1LSN3,I1LSN3
1896,3847.I1LSS5,I1LSS5
1897,3847.I1LST5,I1LST5
1898,3847.I1LT08,I1LT08
1899,3847.I1LT87,I1LT87
1900,3847.I1LTA4,I1LTA4
1901,3847.I1LTN1,I1LTN1
1902,3847.I1LTP7,I1LTP7
1903,3847.I1LTS9,I1LTS9
1904,3847.I1LTU1,I1LTU1
1905,3847.I1LTU2,I1LTU2
1906,3847.I1LU00,I1LU00
1907,3847.I1LU01,I1LU01
1908,3847.I1LU32,I1LU32
1909,3847.I1LU34,I1LU34
1910,3847.I1LU35,I1LU35
1911,3847.I1LU36,I1LU36
1912,3847.I1LU37,I1LU37
1913,3847.I1LU50,I1LU50
1914,3847.I1LUC0,I1LUC0
1915,3847.I1LUH2,I1LUH2
1916,3847.I1LUR4,I1LUR4
1917,3847.I1LV08,I1LV08
1918,3847.I1LV29,I1LV29
1919,3847.I1LV96,I1LV96
1920,3847.I1LVB3,I1LVB3
1921,3847.I1LVB4,I1LVB4
1922,3847.I1LVC2,I1LVC2
1923,3847.I1LVD2,I1LVD2
1924,3847.I1LVI0,I1LVI0
1925,3847.I1LVJ0,I1LVJ0
1926,3847.I1LVS2,I1LVS2
1927,3847.I1LVU3,I1LVU3
1928,3847.I1LVU7,I1LVU7
1929,3847.I1LVV8,I1LVV8
1930,3847.I1LVX5,I1LVX5
1931,3847.I1LVY0,I1LVY0
1932,3847.I1LW28,I1LW28
1933,3847.I1LW31,I1LW31
1934,3847.I1LW34,I1LW34
1935,3847.I1LW39,I1LW39
1936,3847.I1LW41,I1LW41
1937,3847.I1LWB3,I1LWB3
1938,3847.I1LWG0,I1LWG0
1939,3847.I1LWM0,I1LWM0
1940,3847.I1LWM3,I1LWM3
1941,3847.I1LWN0,I1LWN0
1942,3847.I1LWU2,I1LWU2
1943,3847.I1LWV0,I1LWV0
1944,3847.I1LWV4,I1LWV4
1945,3847.I1LX01,I1LX01
1946,3847.I1LX18,I1LX18
1947,3847.I1LXD0,I1LXD0
1948,3847.I1LXD7,I1LXD7
1949,3847.I1LXD9,I1LXD9
1950,3847.I1LXE1,I1LXE1
1951,3847.I1LXF8,I1LXF8
1952,3847.I1LXF9,I1LXF9
1953,3847.I1LXJ0,I1LXJ0
1954,3847.I1LXV4,I1LXV4
1955,3847.I1LXW1,I1LXW1
1956,3847.I1LXX4,I1LXX4
1957,3847.I1LY63,I1LY63
1958,3847.I1LY76,I1LY76
1959,3847.I1LYI3,I1LYI3
1960,3847.I1LYL9,I1LYL9
1961,3847.I1LYM3,I1LYM3
1962,3847.I1LYQ5,I1LYQ5
1963,3847.I1LYQ6,I1LYQ6
1964,3847.I1LYQ9,I1LYQ9
1965,3847.I1LYU4,I1LYU4
1966,3847.I1LYZ7,I1LYZ7
1967,3847.I1LZ42,I1LZ42
1968,3847.I1LZ62,I1LZ62
1969,3847.I1LZ94,I1LZ94
1970,3847.I1LZB0,I1LZB0
1971,3847.I1LZB9,I1LZB9
1972,3847.I1LZD1,I1LZD1
1973,3847.I1LZE1,I1LZE1
1974,3847.I1LZE4,I1LZE4
1975,3847.I1LZF4,I1LZF4
1976,3847.I1LZH9,I1LZH9
1977,3847.I1LZR8,I1LZR8
1978,3847.I1LZR9,I1LZR9
1979,3847.I1M003,I1M003
1980,3847.I1M016,I1M016
1981,3847.I1M053,I1M053
1982,3847.I1M058,I1M058
1983,3847.I1M065,I1M065
1984,3847.I1M0A2,I1M0A2
1985,3847.I1M0F4,I1M0F4
1986,3847.I1M0M1,I1M0M1
1987,3847.I1M0M2,I1M0M2
1988,3847.I1M0S1,I1M0S1
1989,3847.I1M0T5,I1M0T5
1990,3847.I1M0T6,I1M0T6
1991,3847.I1M0W2,I1M0W2
1992,3847.I1M0X8,I1M0X8
1993,3847.I1M163,I1M163
1994,3847.I1M1B4,I1M1B4
1995,3847.I1M1C2,I1M1C2
1996,3847.I1M1D1,I1M1D1
1997,3847.I1M1F8,I1M1F8
1998,3847.I1M1H5,I1M1H5
1999,3847.I1M1I1,I1M1I1
2000,3847.I1M1N4,I1M1N4
2001,3847.I1M1P9,I1M1P9
2002,3847.I1M1S5,I1M1S5
2003,3847.I1M1Y8,I1M1Y8
2004,3847.I1M233,I1M233
2005,3847.I1M2A3,I1M2A3
2006,3847.I1M2F3,I1M2F3
2007,3847.I1M2L5,I1M2L5
2008,3847.I1M2L8,I1M2L8
2009,3847.I1M2L9,I1M2L9
2010,3847.I1M2M3,I1M2M3
2011,3847.I1M2Q0,I1M2Q0
2012,3847.I1M2U6,I1M2U6
2013,3847.I1M2X3,I1M2X3
2014,3847.I1M311,I1M311
2015,3847.I1M320,I1M320
2016,3847.I1M325,I1M325
2017,3847.I1M361,I1M361
2018,3847.I1M379,I1M379
2019,3847.I1M3E7,I1M3E7
2020,3847.I1M3G7,I1M3G7
2021,3847.I1M3I1,I1M3I1
2022,3847.I1M3J1,I1M3J1
2023,3847.I1M3J2,I1M3J2
2024,3847.I1M3L5,I1M3L5
2025,3847.I1M3S1,I1M3S1
2026,3847.I1M3S2,I1M3S2
2027,3847.I1M3S3,I1M3S3
2028,3847.I1M3W5,I1M3W5
2029,3847.I1M445,I1M445
2030,3847.I1M458,I1M458
2031,3847.I1M491,I1M491
2032,3847.I1M492,I1M492
2033,3847.I1M495,I1M495
2034,3847.I1M4G9,I1M4G9
2035,3847.I1M4I3,I1M4I3
2036,3847.I1M4R4,I1M4R4
2037,3847.I1M544,I1M544
2038,3847.I1M561,I1M561
2039,3847.I1M5C0,I1M5C0
2040,3847.I1M5E9,I1M5E9
2041,3847.I1M5F0,I1M5F0
2042,3847.I1M5F2,I1M5F2
2043,3847.I1M5F6,I1M5F6
2044,3847.I1M5K6,I1M5K6
2045,3847.I1M5P4,I1M5P4
2046,3847.I1M5X9,I1M5X9
2047,3847.I1M5Z4,I1M5Z4
2048,3847.I1M619,I1M619
2049,3847.I1M622,I1M622
2050,3847.I1M647,I1M647
2051,3847.I1M655,I1M655
2052,3847.I1M6F4,I1M6F4
2053,3847.I1M6J6,I1M6J6
2054,3847.I1M6M9,I1M6M9
2055,3847.I1M6V6,I1M6V6
2056,3847.I1M6V7,I1M6V7
2057,3847.I1M6W5,I1M6W5
2058,3847.I1M6X2,I1M6X2
2059,3847.I1M6Y2,I1M6Y2
2060,3847.I1M765,I1M765
2061,3847.I1M791,I1M791
2062,3847.I1M7C1,I1M7C1
2063,3847.I1M7C3,I1M7C3
2064,3847.I1M7D3,I1M7D3
2065,3847.I1M7E5,I1M7E5
2066,3847.I1M7G7,I1M7G7
2067,3847.I1M7I0,I1M7I0
2068,3847.I1M7I2,I1M7I2
2069,3847.I1M7R2,I1M7R2
2070,3847.I1M7R5,I1M7R5
2071,3847.I1M7S9,I1M7S9
2072,3847.I1M7T1,I1M7T1
2073,3847.I1M826,I1M826
2074,3847.I1M828,I1M828
2075,3847.I1M832,I1M832
2076,3847.I1M8B7,I1M8B7
2077,3847.I1M8F0,I1M8F0
2078,3847.I1M8G3,I1M8G3
2079,3847.I1M8J8,I1M8J8
2080,3847.I1M8L8,I1M8L8
2081,3847.I1M8M5,I1M8M5
2082,3847.I1M8V2,I1M8V2
2083,3847.I1M918,I1M918
2084,3847.I1M971,I1M971
2085,3847.I1M972,I1M972
2086,3847.I1M974,I1M974
2087,3847.I1M9C6,I1M9C6
2088,3847.I1M9F7,I1M9F7
2089,3847.I1M9H0,I1M9H0
2090,3847.I1M9M3,I1M9M3
2091,3847.I1M9R6,I1M9R6
2092,3847.I1MA92,I1MA92
2093,3847.I1MAD5,I1MAD5
2094,3847.I1MAH0,I1MAH0
2095,3847.I1MAK3,I1MAK3
2096,3847.I1MAL7,I1MAL7
2097,3847.I1MAM4,I1MAM4
2098,3847.I1MAM5,I1MAM5
2099,3847.I1MAN3,I1MAN3
2100,3847.I1MAU6,I1MAU6
2101,3847.I1MAV1,I1MAV1
2102,3847.I1MAV2,I1MAV2
2103,3847.I1MAV4,I1MAV4
2104,3847.I1MAY0,I1MAY0
2105,3847.I1MB07,I1MB07
2106,3847.I1MB34,I1MB34
2107,3847.I1MB54,I1MB54
2108,3847.I1MB68,I1MB68
2109,3847.I1MBA3,I1MBA3
2110,3847.I1MBA4,I1MBA4
2111,3847.I1MBJ2,I1MBJ2
2112,3847.I1MBJ7,I1MBJ7
2113,3847.I1MBQ9,I1MBQ9
2114,3847.I1MBR1,I1MBR1
2115,3847.I1MBR7,I1MBR7
2116,3847.I1MBT5,I1MBT5
2117,3847.I1MBV9,I1MBV9
2118,3847.I1MBX5,I1MBX5
2119,3847.I1MC49,I1MC49
2120,3847.I1MC77,I1MC77
2121,3847.I1MCA2,I1MCA2
2122,3847.I1MCK0,I1MCK0
2123,3847.I1MCW0,I1MCW0
2124,3847.I1MCW5,I1MCW5
2125,3847.I1MCW6,I1MCW6
2126,3847.I1MCX0,I1MCX0
2127,3847.I1MD61,I1MD61
2128,3847.I1MD76,I1MD76
2129,3847.I1MD86,I1MD86
2130,3847.I1MDK4,I1MDK4
2131,3847.I1MDN1,I1MDN1
2132,3847.I1MDU8,I1MDU8
2133,3847.I1MDX5,I1MDX5
2134,3847.I1ME37,I1ME37
2135,3847.I1ME75,I1ME75
2136,3847.I1MEG7,I1MEG7
2137,3847.I1MEI2,I1MEI2
2138,3847.I1MEJ5,I1MEJ5
2139,3847.I1MEJ6,I1MEJ6
2140,3847.I1MEN1,I1MEN1
2141,3847.I1MEN2,I1MEN2
2142,3847.I1MET9,I1MET9
2143,3847.I1MEV7,I1MEV7
2144,3847.I1MEZ4,I1MEZ4
2145,3847.I1MF31,I1MF31
2146,3847.I1MF55,I1MF55
2147,3847.I1MF71,I1MF71
2148,3847.I1MFD0,I1MFD0
2149,3847.I1MFD1,I1MFD1
2150,3847.I1MFI3,I1MFI3
2151,3847.I1MFK6,I1MFK6
2152,3847.I1MFL2,I1MFL2
2153,3847.I1MFL6,I1MFL6
2154,3847.I1MFP9,I1MFP9
2155,3847.I1MFU1,I1MFU1
2156,3847.I1MFV2,I1MFV2
2157,3847.I1MG48,I1MG48
2158,3847.I1MG66,I1MG66
2159,3847.I1MG67,I1MG67
2160,3847.I1MG68,I1MG68
2161,3847.I1MG76,I1MG76
2162,3847.I1MG79,I1MG79
2163,3847.I1MG80,I1MG80
2164,3847.I1MGM6,I1MGM6
2165,3847.I1MGR5,I1MGR5
2166,3847.I1MGS7,I1MGS7
2167,3847.I1MH65,I1MH65
2168,3847.I1MHA1,I1MHA1
2169,3847.I1MHG2,I1MHG2
2170,3847.I1MHH6,I1MHH6
2171,3847.I1MHJ6,I1MHJ6
2172,3847.I1MHR0,I1MHR0
2173,3847.I1MI35,I1MI35
2174,3847.I1MI76,I1MI76
2175,3847.I1MI91,I1MI91
2176,3847.I1MI92,I1MI92
2177,3847.I1MIA7,I1MIA7
2178,3847.I1MIB6,I1MIB6
2179,3847.I1MIG3,I1MIG3
2180,3847.I1MIQ7,I1MIQ7
2181,3847.I1MIW1,I1MIW1
2182,3847.I1MIW3,I1MIW3
2183,3847.I1MIX4,I1MIX4
2184,3847.I1MIX6,I1MIX6
2185,3847.I1MJ38,I1MJ38
2186,3847.I1MJ40,I1MJ40
2187,3847.I1MJ89,I1MJ89
2188,3847.I1MJB3,I1MJB3
2189,3847.I1MJC0,I1MJC0
2190,3847.I1MJC1,I1MJC1
2191,3847.I1MJD2,I1MJD2
2192,3847.I1MJG8,I1MJG8
2193,3847.I1MJH0,I1MJH0
2194,3847.I1MJI9,I1MJI9
2195,3847.I1MJK2,I1MJK2
2196,3847.I1MJP8,I1MJP8
2197,3847.I1MJV5,I1MJV5
2198,3847.I1MJX0,I1MJX0
2199,3847.I1MK61,I1MK61
2200,3847.I1MK89,I1MK89
2201,3847.I1MK93,I1MK93
2202,3847.I1MKB2,I1MKB2
2203,3847.I1MKC8,I1MKC8
2204,3847.I1MKI4,I1MKI4
2205,3847.I1MKT8,I1MKT8
2206,3847.I1ML17,I1ML17
2207,3847.I1ML29,I1ML29
2208,3847.I1MLA1,I1MLA1
2209,3847.I1MLE0,I1MLE0
2210,3847.I1MLJ3,I1MLJ3
2211,3847.I1MLK6,I1MLK6
2212,3847.I1MLP8,I1MLP8
2213,3847.I1MLU1,I1MLU1
2214,3847.I1MM96,I1MM96
2215,3847.I1MME0,I1MME0
2216,3847.I1MMG1,I1MMG1
2217,3847.I1MMJ4,I1MMJ4
2218,3847.I1MMQ6,I1MMQ6
2219,3847.I1MMQ9,I1MMQ9
2220,3847.I1MMU1,I1MMU1
2221,3847.I1MN61,I1MN61
2222,3847.I1MNE6,I1MNE6
2223,3847.I1MNG9,I1MNG9
2224,3847.I1MNI2,I1MNI2
2225,3847.I1MNK3,I1MNK3
2226,3847.I1MNM5,I1MNM5
2227,3847.I1MNT3,I1MNT3
2228,3847.I1MNX4,I1MNX4
2229,3847.I1MNX9,I1MNX9
2230,3847.I1MNY0,I1MNY0
2231,3847.I1MP01,I1MP01
2232,3847.I1MP44,I1MP44
2233,3847.I1MPA0,I1MPA0
2234,3847.I1MPC6,I1MPC6
2235,3847.I1MPE8,I1MPE8
2236,3847.I1MPF0,I1MPF0
2237,3847.I1MPF1,I1MPF1
2238,3847.I1MPF3,I1MPF3
2239,3847.I1MPF4,I1MPF4
2240,3847.I1MPK6,I1MPK6
2241,3847.I1MPL1,I1MPL1
2242,3847.I1MQ10,I1MQ10
2243,3847.I1MQ34,I1MQ34
2244,3847.I1MQ40,I1MQ40
2245,3847.I1MQ94,I1MQ94
2246,3847.I1MQG1,I1MQG1
2247,3847.I1MQK0,I1MQK0
2248,3847.I1MQL1,I1MQL1
2249,3847.I1MQL2,I1MQL2
2250,3847.I1MQM8,I1MQM8
2251,3847.I1MQP1,I1MQP1
2252,3847.I1MQS6,I1MQS6
2253,3847.I1MR21,I1MR21
2254,3847.I1MR41,I1MR41
2255,3847.I1MR54,I1MR54
2256,3847.I1MRA8,I1MRA8
2257,3847.I1MRA9,I1MRA9
2258,3847.I1MRB3,I1MRB3
2259,3847.I1MRE3,I1MRE3
2260,3847.I1MRG7,I1MRG7
2261,3847.I1MRH7,I1MRH7
2262,3847.I1MRK4,I1MRK4
2263,3847.I1MRQ6,I1MRQ6
2264,3847.I1MRU9,I1MRU9
2265,3847.I1MRW7,I1MRW7
2266,3847.I1MRW8,I1MRW8
2267,3847.I1MRX8,I1MRX8
2268,3847.I1MRY2,I1MRY2
2269,3847.I1MRZ9,I1MRZ9
2270,3847.I1MS80,I1MS80
2271,3847.I1MS93,I1MS93
2272,3847.I1MSF2,I1MSF2
2273,3847.I1MSR8,I1MSR8
2274,3847.I1MSS3,I1MSS3
2275,3847.I1MSV0,I1MSV0
2276,3847.I1MSW7,I1MSW7
2277,3847.I1MSY9,I1MSY9
2278,3847.I1MT53,I1MT53
2279,3847.I1MT93,I1MT93
2280,3847.I1MTA6,I1MTA6
2281,3847.I1MTC9,I1MTC9
2282,3847.I1MTE5,I1MTE5
2283,3847.I1MTH1,I1MTH1
2284,3847.I1MTI4,I1MTI4
2285,3847.I1MTI6,I1MTI6
2286,3847.I1MTT6,I1MTT6
2287,3847.I1MTW5,I1MTW5
2288,3847.I1MTZ3,I1MTZ3
2289,3847.I1MU18,I1MU18
2290,3847.I1MU23,I1MU23
2291,3847.I1MU26,I1MU26
2292,3847.I1MU40,I1MU40
2293,3847.I1MU42,I1MU42
2294,3847.I1MU43,I1MU43
2295,3847.I1MUB6,I1MUB6
2296,3847.I1MUD9,I1MUD9
2297,3847.I1MUE2,I1MUE2
2298,3847.I1MUK0,I1MUK0
2299,3847.I1MUL9,I1MUL9
2300,3847.I1MUM7,I1MUM7
2301,3847.I1MUM8,I1MUM8
2302,3847.I1MUP0,I1MUP0
2303,3847.I1MUS1,I1MUS1
2304,3847.I1MUU4,I1MUU4
2305,3847.I1MV91,I1MV91
2306,3847.I1MVA5,I1MVA5
2307,3847.I1MVC1,I1MVC1
2308,3847.I1MVD1,I1MVD1
2309,3847.I1MVG1,I1MVG1
2310,3847.I1MVM5,I1MVM5
2311,3847.I1MVR8,I1MVR8
2312,3847.I1MVT0,I1MVT0
2313,3847.I1MVT8,I1MVT8
2314,3847.I1MVU3,I1MVU3
2315,3847.I1MVZ9,I1MVZ9
2316,3847.I1MW41,I1MW41
2317,3847.I1MWC3,I1MWC3
2318,3847.I1MWD6,I1MWD6
2319,3847.I1MWJ7,I1MWJ7
2320,3847.I1MWM9,I1MWM9
2321,3847.I1MWP7,I1MWP7
2322,3847.I1MX00,I1MX00
2323,3847.I1MX09,I1MX09
2324,3847.I1MX68,I1MX68
2325,3847.I1MXG4,I1MXG4
2326,3847.I1MXP3,I1MXP3
2327,3847.I1MXR2,I1MXR2
2328,3847.I1MXU0,I1MXU0
2329,3847.I1MXW6,I1MXW6
2330,3847.I1MY27,I1MY27
2331,3847.I1MY29,I1MY29
2332,3847.I1MYA7,I1MYA7
2333,3847.I1MYB4,I1MYB4
2334,3847.I1MYK2,I1MYK2
2335,3847.I1MZ04,I1MZ04
2336,3847.I1MZ17,I1MZ17
2337,3847.I1MZ35,I1MZ35
2338,3847.I1MZ96,I1MZ96
2339,3847.I1MZA8,I1MZA8
2340,3847.I1MZD7,I1MZD7
2341,3847.I1MZG3,I1MZG3
2342,3847.I1MZN8,I1MZN8
2343,3847.I1MZW2,I1MZW2
2344,3847.I1MZX3,I1MZX3
2345,3847.I1N0D5,I1N0D5
2346,3847.I1N0T6,I1N0T6
2347,3847.I1N0W7,I1N0W7
2348,3847.I1N0W9,I1N0W9
2349,3847.I1N0X9,I1N0X9
2350,3847.I1N0Y1,I1N0Y1
2351,3847.I1N133,I1N133
2352,3847.I1N1B7,I1N1B7
2353,3847.I1N1F7,I1N1F7
2354,3847.I1N1M0,I1N1M0
2355,3847.I1N1U5,I1N1U5
2356,3847.I1N1W6,I1N1W6
2357,3847.I1N201,I1N201
2358,3847.I1N275,I1N275
2359,3847.I1N296,I1N296
2360,3847.I1N2C5,I1N2C5
2361,3847.I1N2D4,I1N2D4
2362,3847.I1N2G0,I1N2G0
2363,3847.I1N2K7,I1N2K7
2364,3847.I1N2K8,I1N2K8
2365,3847.I1N308,I1N308
2366,3847.I1N389,I1N389
2367,3847.I1N3A4,I1N3A4
2368,3847.I1N3A7,I1N3A7
2369,3847.I1N3M6,I1N3M6
2370,3847.I1N3T8,I1N3T8
2371,3847.I1N3X7,I1N3X7
2372,3847.I1N429,I1N429
2373,3847.I1N435,I1N435
2374,3847.I1N462,I1N462
2375,3847.I1N463,I1N463
2376,3847.I1N464,I1N464
2377,3847.I1N470,I1N470
2378,3847.I1N490,I1N490
2379,3847.I1N4A0,I1N4A0
2380,3847.I1N4G7,I1N4G7
2381,3847.I1N4I2,I1N4I2
2382,3847.I1N4M3,I1N4M3
2383,3847.I1N4M9,I1N4M9
2384,3847.I1N4N1,I1N4N1
2385,3847.I1N4N4,I1N4N4
2386,3847.I1N4N6,I1N4N6
2387,3847.I1N4N7,I1N4N7
2388,3847.I1N4P1,I1N4P1
2389,3847.I1N4Q1,I1N4Q1
2390,3847.I1N4Q4,I1N4Q4
2391,3847.I1N4R5,I1N4R5
2392,3847.I1N4X7,I1N4X7
2393,3847.I1N4Y4,I1N4Y4
2394,3847.I1N4Z9,I1N4Z9
2395,3847.I1N520,I1N520
2396,3847.I1N5A1,I1N5A1
2397,3847.I1N5A3,I1N5A3
2398,3847.I1N5D0,I1N5D0
2399,3847.I1N5F1,I1N5F1
2400,3847.I1N5F2,I1N5F2
2401,3847.I1N5J7,I1N5J7
2402,3847.I1N5L4,I1N5L4
2403,3847.I1N5N0,I1N5N0
2404,3847.I1N5X5,I1N5X5
2405,3847.I1N5Z5,I1N5Z5
2406,3847.I1N619,I1N619
2407,3847.I1N671,I1N671
2408,3847.I1N672,I1N672
2409,3847.I1N6B3,I1N6B3
2410,3847.I1N6E8,I1N6E8
2411,3847.I1N6G2,I1N6G2
2412,3847.I1N6G4,I1N6G4
2413,3847.I1N6I1,I1N6I1
2414,3847.I1N6T7,I1N6T7
2415,3847.I1N6U6,I1N6U6
2416,3847.I1N729,I1N729
2417,3847.I1N751,I1N751
2418,3847.I1N7D8,I1N7D8
2419,3847.I1N7J0,I1N7J0
2420,3847.I1N7J2,I1N7J2
2421,3847.I1N7N9,I1N7N9
2422,3847.I1N7X5,I1N7X5
2423,3847.I1N812,I1N812
2424,3847.I1N888,I1N888
2425,3847.I1N8F8,I1N8F8
2426,3847.I1N8G9,I1N8G9
2427,3847.I1N8L1,I1N8L1
2428,3847.I1N8Q3,I1N8Q3
2429,3847.I1N8S8,I1N8S8
2430,3847.I1N8S9,I1N8S9
2431,3847.I1N8V6,I1N8V6
2432,3847.I1N913,I1N913
2433,3847.I1N937,I1N937
2434,3847.I1N939,I1N939
2435,3847.I1N946,I1N946
2436,3847.I1N951,I1N951
2437,3847.I1N9D6,I1N9D6
2438,3847.I1N9I2,I1N9I2
2439,3847.I1N9S3,I1N9S3
2440,3847.I1N9T8,I1N9T8
2441,3847.I1N9X8,I1N9X8
2442,3847.I1N9Z6,I1N9Z6
2443,3847.I1NA44,I1NA44
2444,3847.I1NA65,I1NA65
2445,3847.I1NA96,I1NA96
2446,3847.I1NAE3,I1NAE3
2447,3847.I1NAE6,I1NAE6
2448,3847.I1NAG2,I1NAG2
2449,3847.I1NAG9,I1NAG9
2450,3847.I1NAH8,I1NAH8
2451,3847.I1NAU2,I1NAU2
2452,3847.I1NAU9,I1NAU9
2453,3847.I1NB93,I1NB93
2454,3847.I1NBA2,I1NBA2
2455,3847.I1NBA3,I1NBA3
2456,3847.I1NBF0,I1NBF0
2457,3847.I1NBF3,I1NBF3
2458,3847.I1NBG9,I1NBG9
2459,3847.I1NBK6,I1NBK6
2460,3847.I1NBQ6,I1NBQ6
2461,3847.I1NBZ3,I1NBZ3
2462,3847.I1NBZ7,I1NBZ7
2463,3847.I1NC04,I1NC04
2464,3847.I1NC37,I1NC37
2465,3847.I1NC58,I1NC58
2466,3847.I1NC67,I1NC67
2467,3847.I1NC73,I1NC73
2468,3847.I1NC81,I1NC81
2469,3847.I1NCA4,I1NCA4
2470,3847.I1NCF7,I1NCF7
2471,3847.I1NCH1,I1NCH1
2472,3847.I1NCJ3,I1NCJ3
2473,3847.I1NCL8,I1NCL8
2474,3847.I1NCS0,I1NCS0
2475,3847.I1NCZ1,I1NCZ1
2476,3847.I1ND14,I1ND14
2477,3847.I1ND44,I1ND44
2478,3847.I1ND65,I1ND65
2479,3847.I1NDB6,I1NDB6
2480,3847.I1NDL5,I1NDL5
2481,3847.I1NDS3,I1NDS3
2482,3847.I1NDY2,I1NDY2
2483,3847.I1NDY4,I1NDY4
2484,3847.I1NE03,I1NE03
2485,3847.I1NE25,I1NE25
2486,3847.I1NE76,I1NE76
2487,3847.I1NEV3,I1NEV3
2488,3847.I1NFB3,I1NFB3
2489,3847.I1NFH2,I1NFH2
2490,3847.I1NFH4,I1NFH4
2491,3847.I1NFI7,I1NFI7
2492,3847.I1NFK5,I1NFK5
2493,3847.I1NFS4,I1NFS4
2494,3847.I1NFW9,I1NFW9
2495,3847.I1NG47,I1NG47
2496,3847.I1NG48,I1NG48
2497,3847.I1NG95,I1NG95
2498,3847.I1NGA6,I1NGA6
2499,3847.I1NGB3,I1NGB3
2500,3847.I1NGI3,I1NGI3
2501,3847.I1NGL1,I1NGL1
2502,3847.I1NGN3,I1NGN3
2503,3847.I1NGQ6,I1NGQ6
2504,3847.I1NGW5,I1NGW5
2505,3847.I1NGX4,I1NGX4
2506,3847.I1NH00,I1NH00
2507,3847.I1NH41,I1NH41
2508,3847.I1NH88,I1NH88
2509,3847.I1NH95,I1NH95
2510,3847.I1NHB5,I1NHB5
2511,3847.I1NHE4,I1NHE4
2512,3847.I1NHF2,I1NHF2
2513,3847.I1NHF4,I1NHF4
2514,3847.I1NHF8,I1NHF8
2515,3847.I1NHH1,I1NHH1
2516,3847.I1NHH9,I1NHH9
2517,3847.I1NHI3,I1NHI3
2518,3847.I1NHM9,I1NHM9
2519,3847.I1NHQ3,I1NHQ3
2520,3847.I1NHV6,I1NHV6
2521,3847.I1NI71,I1NI71
2522,3847.I1NI89,I1NI89
2523,3847.I1NIB0,I1NIB0
2524,3847.I1NIC7,I1NIC7
2525,3847.I1NID0,I1NID0
2526,3847.I1NIH1,I1NIH1
2527,3847.I1NII0,I1NII0
2528,3847.I1NIJ6,I1NIJ6
2529,3847.I1NIK5,I1NIK5
2530,3847.I1NIP4,I1NIP4
2531,3847.I1NIR4,I1NIR4
2532,3847.I1NIS4,I1NIS4
2533,3847.I1NIT6,I1NIT6
2534,3847.I1NIU6,I1NIU6
2535,3847.I1NIU9,I1NIU9
2536,3847.I1NIV3,I1NIV3
2537,3847.I1NJ88,I1NJ88
2538,3847.I1NJA2,I1NJA2
2539,3847.I1NJA3,I1NJA3
2540,3847.K7K0X1,K7K0X1
2541,3847.K7K112,K7K112
2542,3847.K7K137,K7K137
2543,3847.K7K177,K7K177
2544,3847.K7K183,K7K183
2545,3847.K7K1A2,K7K1A2
2546,3847.K7K1C9,K7K1C9
2547,3847.K7K1J5,K7K1J5
2548,3847.K7K1N3,K7K1N3
2549,3847.K7K255,K7K255
2550,3847.K7K277,K7K277
2551,3847.K7K2C8,K7K2C8
2552,3847.K7K2M8,K7K2M8
2553,3847.K7K2N0,K7K2N0
2554,3847.K7K2R8,K7K2R8
2555,3847.K7K333,K7K333
2556,3847.K7K357,K7K357
2557,3847.K7K3B8,K7K3B8
2558,3847.K7K3L1,K7K3L1
2559,3847.K7K3L9,K7K3L9
2560,3847.K7K3M5,K7K3M5
2561,3847.K7K3Q0,K7K3Q0
2562,3847.K7K3V8,K7K3V8
2563,3847.K7K3X1,K7K3X1
2564,3847.K7K404,K7K404
2565,3847.K7K405,K7K405
2566,3847.K7K423,K7K423
2567,3847.K7K424,K7K424
2568,3847.K7K429,K7K429
2569,3847.K7K447,K7K447
2570,3847.K7K483,K7K483
2571,3847.K7K4C9,K7K4C9
2572,3847.K7K4D8,K7K4D8
2573,3847.K7K4H0,K7K4H0
2574,3847.K7K4J2,K7K4J2
2575,3847.K7K4J4,K7K4J4
2576,3847.K7K536,K7K536
2577,3847.K7K581,K7K581
2578,3847.K7K5A6,K7K5A6
2579,3847.K7K5C5,K7K5C5
2580,3847.K7K5F4,K7K5F4
2581,3847.K7K619,K7K619
2582,3847.K7K6Q9,K7K6Q9
2583,3847.K7K747,K7K747
2584,3847.K7K7G4,K7K7G4
2585,3847.K7K7I2,K7K7I2
2586,3847.K7K7K2,K7K7K2
2587,3847.K7K7W7,K7K7W7
2588,3847.K7K7W8,K7K7W8
2589,3847.K7K808,K7K808
2590,3847.K7K8Q4,K7K8Q4
2591,3847.K7K8Z6,K7K8Z6
2592,3847.K7K921,K7K921
2593,3847.K7K997,K7K997
2594,3847.K7K9K6,K7K9K6
2595,3847.K7K9R1,K7K9R1
2596,3847.K7KA61,K7KA61
2597,3847.K7KA62,K7KA62
2598,3847.K7KA63,K7KA63
2599,3847.K7KAB1,K7KAB1
2600,3847.K7KAC6,K7KAC6
2601,3847.K7KAI3,K7KAI3
2602,3847.K7KAN4,K7KAN4
2603,3847.K7KAS3,K7KAS3
2604,3847.K7KAW8,K7KAW8
2605,3847.K7KB20,K7KB20
2606,3847.K7KB71,K7KB71
2607,3847.K7KBC8,K7KBC8
2608,3847.K7KBI1,K7KBI1
2609,3847.K7KBK1,K7KBK1
2610,3847.K7KBM9,K7KBM9
2611,3847.K7KBW0,K7KBW0
