Protein IDs,Gene names,Protein names,Fasta headers,Log2FC,P_Value,Mean_Control,Mean_Ethylene
Glyma.19G096700.1.p;Glyma.16G052700.2.p;Glyma.16G052700.1.p,,,Glyma.19G096700.1.p pacid=30513699 transcript=Glyma.19G096700.1 locus=Glyma.19G096700 ID=Glyma.19G096700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G052700.2.p pacid=30561710 transcript=Glyma.16G052700.2 locus=Glyma.16G052700 ID=Glyma.16G052700.2.Wm82.a,0.2342151160875334,0.8689300981745122,6621786.666666667,7788986.666666667
Glyma.19G096200.1.p;Glyma.16G053200.1.p,,,Glyma.19G096200.1.p pacid=30513301 transcript=Glyma.19G096200.1 locus=Glyma.19G096200 ID=Glyma.19G096200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G053200.1.p pacid=30561407 transcript=Glyma.16G053200.1 locus=Glyma.16G053200 ID=Glyma.16G053200.1.Wm82.a,-0.612860950457305,0.3073255609031793,99067333.33333331,64780000.0
Glyma.16G056900.1.p;Glyma.16G056900.2.p,,,Glyma.16G056900.1.p pacid=30560641 transcript=Glyma.16G056900.1 locus=Glyma.16G056900 ID=Glyma.16G056900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G056900.2.p pacid=30560642 transcript=Glyma.16G056900.2 locus=Glyma.16G056900 ID=Glyma.16G056900.2.Wm82.a,-0.7112490727785288,0.0594516190587117,15716666.666666666,9599600.0
Glyma.16G058800.1.p,,,Glyma.16G058800.1.p pacid=30562142 transcript=Glyma.16G058800.1 locus=Glyma.16G058800 ID=Glyma.16G058800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.4961092713117627,0.0937635746208017,122123333.33333331,172243333.33333334
Glyma.19G082500.1.p;Glyma.16G063000.1.p,,,Glyma.19G082500.1.p pacid=30511640 transcript=Glyma.19G082500.1 locus=Glyma.19G082500 ID=Glyma.19G082500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G063000.1.p pacid=30560431 transcript=Glyma.16G063000.1 locus=Glyma.16G063000 ID=Glyma.16G063000.1.Wm82.a,-1.0058157065098223,0.4602745689657014,5960686.666666667,2968353.333333333
Glyma.16G063100.1.p,,,Glyma.16G063100.1.p pacid=30560892 transcript=Glyma.16G063100.1 locus=Glyma.16G063100 ID=Glyma.16G063100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.8629193799852285,0.3268555738462898,4041920.0,7351100.0
Glyma.16G064200.1.p,,,Glyma.16G064200.1.p pacid=30561786 transcript=Glyma.16G064200.1 locus=Glyma.16G064200 ID=Glyma.16G064200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,5.64626679887671,0.1057568011266753,70960.0,3553933.333333333
Glyma.16G066200.1.p,,,Glyma.16G066200.1.p pacid=30561250 transcript=Glyma.16G066200.1 locus=Glyma.16G066200 ID=Glyma.16G066200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.6024254341740327,0.6216268339772847,27992333.33333333,42499833.333333336
Glyma.16G068000.1.p,,,Glyma.16G068000.1.p pacid=30561607 transcript=Glyma.16G068000.1 locus=Glyma.16G068000 ID=Glyma.16G068000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.9444901612264552,0.203251475391127,9258986.666666666,17819000.0
Glyma.16G068900.1.p,,,Glyma.16G068900.1.p pacid=30560091 transcript=Glyma.16G068900.1 locus=Glyma.16G068900 ID=Glyma.16G068900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.3286976106462411,0.0882457983936766,380950000.0,303333333.3333333
Glyma.16G069000.6.p;Glyma.19G055900.5.p;Glyma.19G055900.4.p;Glyma.16G069000.7.p;Glyma.16G069000.5.p;Glyma.16G069000.8.p;Glyma.16G069000.3.p;Glyma.19G055900.3.p;Glyma.16G069000.2.p;Glyma.19G055900.2.p;Glyma.16G069000.4.p;Glyma.19G055900.1.p;Glyma.16G069000.1.p,,,Glyma.16G069000.6.p pacid=30559774 transcript=Glyma.16G069000.6 locus=Glyma.16G069000 ID=Glyma.16G069000.6.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.19G055900.5.p pacid=30512604 transcript=Glyma.19G055900.5 locus=Glyma.19G055900 ID=Glyma.19G055900.5.Wm82.a,0.5539802153382074,0.6934153202792773,1534173.3333333333,2252366.6666666665
Glyma.16G070400.1.p,,,Glyma.16G070400.1.p pacid=30559992 transcript=Glyma.16G070400.1 locus=Glyma.16G070400 ID=Glyma.16G070400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.5166519371160125,0.0070450277332759,190023333.3333333,271853333.3333333
Glyma.16G071500.3.p;Glyma.16G071500.1.p;Glyma.16G071500.2.p;Glyma.16G071500.4.p,,,Glyma.16G071500.3.p pacid=30560778 transcript=Glyma.16G071500.3 locus=Glyma.16G071500 ID=Glyma.16G071500.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G071500.1.p pacid=30560777 transcript=Glyma.16G071500.1 locus=Glyma.16G071500 ID=Glyma.16G071500.1.Wm82.a,1.2209705319638084,0.0004333774861173,1532366666.6666667,3572000000.0
Glyma.16G072400.1.p,,,Glyma.16G072400.1.p pacid=30561434 transcript=Glyma.16G072400.1 locus=Glyma.16G072400 ID=Glyma.16G072400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.5627638067365544,0.058278370172849,944240000.0,1394733333.3333333
Glyma.16G073200.1.p,,,Glyma.16G073200.1.p pacid=30560324 transcript=Glyma.16G073200.1 locus=Glyma.16G073200 ID=Glyma.16G073200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.4005045735311657,0.269253350543331,9918866.666666666,7514466.666666667
Glyma.16G073500.1.p;Glyma.19G069800.1.p,,,Glyma.16G073500.1.p pacid=30561905 transcript=Glyma.16G073500.1 locus=Glyma.16G073500 ID=Glyma.16G073500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.19G069800.1.p pacid=30511776 transcript=Glyma.19G069800.1 locus=Glyma.19G069800 ID=Glyma.19G069800.1.Wm82.a,0.2668527828189006,0.5100589779811832,18761666.666666668,22573666.666666668
Glyma.16G073600.1.p,,,Glyma.16G073600.1.p pacid=30561645 transcript=Glyma.16G073600.1 locus=Glyma.16G073600 ID=Glyma.16G073600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.2017367495609914,0.173538133178012,6990400000.0,8039533333.333333
Glyma.16G075800.3.p;Glyma.16G075800.2.p;Glyma.16G075800.1.p;Glyma.16G075700.1.p;Glyma.16G075700.3.p;Glyma.16G075700.2.p,,,Glyma.16G075800.3.p pacid=30559489 transcript=Glyma.16G075800.3 locus=Glyma.16G075800 ID=Glyma.16G075800.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G075800.2.p pacid=30559487 transcript=Glyma.16G075800.2 locus=Glyma.16G075800 ID=Glyma.16G075800.2.Wm82.a,0.1084680056123221,0.7937339722241541,101857666.66666669,109811000.0
Glyma.16G077800.1.p;Glyma.16G077800.2.p,,,Glyma.16G077800.1.p pacid=30559355 transcript=Glyma.16G077800.1 locus=Glyma.16G077800 ID=Glyma.16G077800.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G077800.2.p pacid=30559356 transcript=Glyma.16G077800.2 locus=Glyma.16G077800 ID=Glyma.16G077800.2.Wm82.a,0.1557318226114356,0.5611823213680797,3307700000.0,3684733333.3333335
Glyma.16G080700.3.p;Glyma.16G080700.2.p;Glyma.16G080700.1.p,,,Glyma.16G080700.3.p pacid=30559444 transcript=Glyma.16G080700.3 locus=Glyma.16G080700 ID=Glyma.16G080700.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G080700.2.p pacid=30559443 transcript=Glyma.16G080700.2 locus=Glyma.16G080700 ID=Glyma.16G080700.2.Wm82.a,-0.3441654042491162,0.242933782061329,11335000.0,8929300.0
Glyma.16G081400.1.p;Glyma.03G092700.1.p,,,Glyma.16G081400.1.p pacid=30559781 transcript=Glyma.16G081400.1 locus=Glyma.16G081400 ID=Glyma.16G081400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.03G092700.1.p pacid=30517166 transcript=Glyma.03G092700.1 locus=Glyma.03G092700 ID=Glyma.03G092700.1.Wm82.a,-0.0792520713322773,0.8221970409958594,23379333.33333333,22129666.666666668
Glyma.16G082100.1.p,,,Glyma.16G082100.1.p pacid=30560479 transcript=Glyma.16G082100.1 locus=Glyma.16G082100 ID=Glyma.16G082100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.525023585616909,0.4051270194002842,541313333.3333334,778926666.6666666
Glyma.16G082700.2.p;Glyma.16G082700.1.p;Glyma.16G082700.3.p;Glyma.16G082700.4.p;Glyma.03G090900.1.p,,,Glyma.16G082700.2.p pacid=30560562 transcript=Glyma.16G082700.2 locus=Glyma.16G082700 ID=Glyma.16G082700.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G082700.1.p pacid=30560563 transcript=Glyma.16G082700.1 locus=Glyma.16G082700 ID=Glyma.16G082700.1.Wm82.a,0.2603641654354702,0.1044010327484833,1901766666.6666667,2277900000.0
Glyma.16G087200.1.p;Glyma.16G087200.2.p,,,Glyma.16G087200.1.p pacid=30561723 transcript=Glyma.16G087200.1 locus=Glyma.16G087200 ID=Glyma.16G087200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G087200.2.p pacid=30561724 transcript=Glyma.16G087200.2 locus=Glyma.16G087200 ID=Glyma.16G087200.2.Wm82.a,-0.2770688739855179,0.072531387459279,408506666.6666667,337126666.6666667
Glyma.16G087700.1.p,,,Glyma.16G087700.1.p pacid=30561384 transcript=Glyma.16G087700.1 locus=Glyma.16G087700 ID=Glyma.16G087700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.6407006790507321,0.1264865743715326,118951000.0,76295333.33333333
Glyma.16G088000.1.p;Glyma.16G088000.2.p,,,Glyma.16G088000.1.p pacid=30559657 transcript=Glyma.16G088000.1 locus=Glyma.16G088000 ID=Glyma.16G088000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G088000.2.p pacid=30559658 transcript=Glyma.16G088000.2 locus=Glyma.16G088000 ID=Glyma.16G088000.2.Wm82.a,0.0126930541938465,0.8683290356430461,405493333.3333333,409076666.6666667
Glyma.16G088200.1.p,,,Glyma.16G088200.1.p pacid=30559630 transcript=Glyma.16G088200.1 locus=Glyma.16G088200 ID=Glyma.16G088200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.394258833152653,0.1505331114098357,17761986.666666668,46688000.0
Glyma.16G088900.1.p,,,Glyma.16G088900.1.p pacid=30561418 transcript=Glyma.16G088900.1 locus=Glyma.16G088900 ID=Glyma.16G088900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-4.9235469022606,0.184433117731688,2153520.0,70960.0
Glyma.16G089000.3.p;Glyma.16G089000.1.p;Glyma.16G089000.2.p,,,Glyma.16G089000.3.p pacid=30562010 transcript=Glyma.16G089000.3 locus=Glyma.16G089000 ID=Glyma.16G089000.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G089000.1.p pacid=30562009 transcript=Glyma.16G089000.1 locus=Glyma.16G089000 ID=Glyma.16G089000.1.Wm82.a,-0.6803523383581458,0.0051631105602953,6470700000.0,4037800000.0
Glyma.16G089600.1.p,,,Glyma.16G089600.1.p pacid=30559860 transcript=Glyma.16G089600.1 locus=Glyma.16G089600 ID=Glyma.16G089600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.8118148204186715,0.5043154198884753,8807986.666666666,5017600.0
Glyma.16G090700.1.p,,,Glyma.16G090700.1.p pacid=30558943 transcript=Glyma.16G090700.1 locus=Glyma.16G090700 ID=Glyma.16G090700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.0816029568726505,0.7245027781026114,21657333.33333333,20466333.33333333
Glyma.16G092200.1.p;Glyma.09G206100.1.p,,,Glyma.16G092200.1.p pacid=30560906 transcript=Glyma.16G092200.1 locus=Glyma.16G092200 ID=Glyma.16G092200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.0453742918431856,0.8436073734658939,29800333.33333333,28877666.666666668
Glyma.16G095100.1.p;Glyma.08G266000.1.p,,,Glyma.16G095100.1.p pacid=30561624 transcript=Glyma.16G095100.1 locus=Glyma.16G095100 ID=Glyma.16G095100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.0129059293103468,0.0117239581946574,224946666.66666663,111471666.66666669
Glyma.16G096600.1.p;Glyma.16G096600.2.p;Glyma.15G043600.1.p;Glyma.13G330400.1.p,,,Glyma.16G096600.1.p pacid=30560643 transcript=Glyma.16G096600.1 locus=Glyma.16G096600 ID=Glyma.16G096600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G096600.2.p pacid=30560644 transcript=Glyma.16G096600.2 locus=Glyma.16G096600 ID=Glyma.16G096600.2.Wm82.a,-0.1703561545567636,0.2418933233259893,317930000.0,282520000.0
Glyma.16G098100.1.p,,,Glyma.16G098100.1.p pacid=30560626 transcript=Glyma.16G098100.1 locus=Glyma.16G098100 ID=Glyma.16G098100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.125466283595094,0.4547028414953318,1309006.6666666667,2855886.6666666665
Glyma.16G100500.1.p,,,Glyma.16G100500.1.p pacid=30560427 transcript=Glyma.16G100500.1 locus=Glyma.16G100500 ID=Glyma.16G100500.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0441258373703942,0.8884699008965221,18524333.33333333,19099666.666666668
Glyma.16G101200.1.p,,,Glyma.16G101200.1.p pacid=30561405 transcript=Glyma.16G101200.1 locus=Glyma.16G101200 ID=Glyma.16G101200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.2719632777202915,0.294014905115904,30246666.666666668,36521333.333333336
Glyma.16G103900.1.p;Glyma.16G103900.3.p;Glyma.16G103900.2.p,,,Glyma.16G103900.1.p pacid=30560629 transcript=Glyma.16G103900.1 locus=Glyma.16G103900 ID=Glyma.16G103900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G103900.3.p pacid=30560631 transcript=Glyma.16G103900.3 locus=Glyma.16G103900 ID=Glyma.16G103900.3.Wm82.a,2.1025621820623064,0.0456936102295316,31216666.666666668,134066666.66666669
Glyma.16G107300.3.p;Glyma.16G107300.2.p;Glyma.16G107300.1.p,,,Glyma.16G107300.3.p pacid=30559688 transcript=Glyma.16G107300.3 locus=Glyma.16G107300 ID=Glyma.16G107300.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G107300.2.p pacid=30559687 transcript=Glyma.16G107300.2 locus=Glyma.16G107300 ID=Glyma.16G107300.2.Wm82.a,0.4182590159429416,0.0314030718428802,1159333333.3333333,1549233333.3333333
Glyma.16G107600.3.p;Glyma.16G107600.2.p;Glyma.16G107600.1.p;Glyma.16G107500.1.p,,,Glyma.16G107600.3.p pacid=30559837 transcript=Glyma.16G107600.3 locus=Glyma.16G107600 ID=Glyma.16G107600.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G107600.2.p pacid=30559838 transcript=Glyma.16G107600.2 locus=Glyma.16G107600 ID=Glyma.16G107600.2.Wm82.a,-0.6105813511426074,0.3639972093144749,196959666.66666663,128995333.33333331
Glyma.16G108100.1.p,,,Glyma.16G108100.1.p pacid=30560895 transcript=Glyma.16G108100.1 locus=Glyma.16G108100 ID=Glyma.16G108100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.2506759041106748,0.5039122840840358,7362500.0,6188200.0
Glyma.16G113100.1.p,,,Glyma.16G113100.1.p pacid=30559421 transcript=Glyma.16G113100.1 locus=Glyma.16G113100 ID=Glyma.16G113100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.2178062998121252,0.8099575298905408,6884020.0,8005866.666666667
Glyma.16G114700.4.p;Glyma.16G114700.3.p;Glyma.16G114700.2.p;Glyma.16G114700.1.p,,,Glyma.16G114700.4.p pacid=30560914 transcript=Glyma.16G114700.4 locus=Glyma.16G114700 ID=Glyma.16G114700.4.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G114700.3.p pacid=30560916 transcript=Glyma.16G114700.3 locus=Glyma.16G114700 ID=Glyma.16G114700.3.Wm82.a,-0.1473052333950585,0.779728186143901,4266233.333333333,3852133.3333333335
Glyma.16G118900.1.p,,,Glyma.16G118900.1.p pacid=30558983 transcript=Glyma.16G118900.1 locus=Glyma.16G118900 ID=Glyma.16G118900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-3.49246741661887,0.4226497308103742,798640.0,70960.0
Glyma.16G119000.1.p;Glyma.02G042300.1.p,,,Glyma.16G119000.1.p pacid=30560439 transcript=Glyma.16G119000.1 locus=Glyma.16G119000 ID=Glyma.16G119000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.0263990708068873,0.7770688385023323,383750000.0,390836666.6666667
Glyma.16G119200.1.p,,,Glyma.16G119200.1.p pacid=30561917 transcript=Glyma.16G119200.1 locus=Glyma.16G119200 ID=Glyma.16G119200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.4274514046921971,0.0070704401991141,355443333.3333333,956040000.0
Glyma.16G120900.1.p,,,Glyma.16G120900.1.p pacid=30560189 transcript=Glyma.16G120900.1 locus=Glyma.16G120900 ID=Glyma.16G120900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.4614503925089308,0.1397638776595677,24374333.33333333,17702000.0
Glyma.16G123000.1.p;Glyma.16G123000.3.p;Glyma.16G123000.2.p;Glyma.02G045300.1.p,,,Glyma.16G123000.1.p pacid=30562006 transcript=Glyma.16G123000.1 locus=Glyma.16G123000 ID=Glyma.16G123000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G123000.3.p pacid=30562007 transcript=Glyma.16G123000.3 locus=Glyma.16G123000 ID=Glyma.16G123000.3.Wm82.a,0.1908454851805627,0.5654660669340309,549826666.6666666,627590000.0
Glyma.16G123100.1.p,,,Glyma.16G123100.1.p pacid=30562086 transcript=Glyma.16G123100.1 locus=Glyma.16G123100 ID=Glyma.16G123100.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.5066068838356534,0.7342850569896809,3581766.6666666665,5088633.333333333
Glyma.16G126200.1.p;Glyma.16G126200.2.p,,,Glyma.16G126200.1.p pacid=30558892 transcript=Glyma.16G126200.1 locus=Glyma.16G126200 ID=Glyma.16G126200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G126200.2.p pacid=30558893 transcript=Glyma.16G126200.2 locus=Glyma.16G126200 ID=Glyma.16G126200.2.Wm82.a,0.2578062486053528,0.3414216944120168,86497333.33333333,103421333.33333331
Glyma.16G126300.1.p;Glyma.16G126300.2.p,,,Glyma.16G126300.1.p pacid=30561141 transcript=Glyma.16G126300.1 locus=Glyma.16G126300 ID=Glyma.16G126300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G126300.2.p pacid=30561142 transcript=Glyma.16G126300.2 locus=Glyma.16G126300 ID=Glyma.16G126300.2.Wm82.a,0.2540033216401615,0.4162888785160715,26467666.666666668,31563000.0
Glyma.16G126400.1.p,,,Glyma.16G126400.1.p pacid=30560890 transcript=Glyma.16G126400.1 locus=Glyma.16G126400 ID=Glyma.16G126400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-2.53123274692904,0.1381110956348659,7902000.0,1366973.3333333333
Glyma.16G127300.1.p;Glyma.16G127300.2.p,,,Glyma.16G127300.1.p pacid=30562166 transcript=Glyma.16G127300.1 locus=Glyma.16G127300 ID=Glyma.16G127300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G127300.2.p pacid=30562167 transcript=Glyma.16G127300.2 locus=Glyma.16G127300 ID=Glyma.16G127300.2.Wm82.a,-0.2527029943951654,0.0214012426548341,18654333333.33333,15657000000.0
Glyma.16G129900.1.p,,,Glyma.16G129900.1.p pacid=30560897 transcript=Glyma.16G129900.1 locus=Glyma.16G129900 ID=Glyma.16G129900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.6406997517387294,0.0782032174595269,269780000.0,420610000.0
Glyma.16G130700.3.p;Glyma.16G130700.2.p;Glyma.16G130700.1.p,,,Glyma.16G130700.3.p pacid=30560016 transcript=Glyma.16G130700.3 locus=Glyma.16G130700 ID=Glyma.16G130700.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G130700.2.p pacid=30560014 transcript=Glyma.16G130700.2 locus=Glyma.16G130700 ID=Glyma.16G130700.2.Wm82.a,0.2974839627867102,0.0442212117154106,973176666.6666666,1196033333.3333333
Glyma.16G130900.1.p;Glyma.16G130900.2.p;Glyma.02G050500.1.p,,,Glyma.16G130900.1.p pacid=30558950 transcript=Glyma.16G130900.1 locus=Glyma.16G130900 ID=Glyma.16G130900.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G130900.2.p pacid=30558951 transcript=Glyma.16G130900.2 locus=Glyma.16G130900 ID=Glyma.16G130900.2.Wm82.a,0.177405420813422,0.1874263962772159,1300233333.3333333,1470366666.6666667
Glyma.16G139600.1.p;Glyma.02G056800.1.p;Glyma.02G056800.2.p,,,Glyma.16G139600.1.p pacid=30561341 transcript=Glyma.16G139600.1 locus=Glyma.16G139600 ID=Glyma.16G139600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G056800.1.p pacid=30507929 transcript=Glyma.02G056800.1 locus=Glyma.02G056800 ID=Glyma.02G056800.1.Wm82.a,-0.0126205891903848,0.922347892095474,71222666.66666667,70602333.33333333
Glyma.16G141700.1.p;Glyma.02G059000.1.p;Glyma.01G178300.1.p,,,Glyma.16G141700.1.p pacid=30559202 transcript=Glyma.16G141700.1 locus=Glyma.16G141700 ID=Glyma.16G141700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G059000.1.p pacid=30511044 transcript=Glyma.02G059000.1 locus=Glyma.02G059000 ID=Glyma.02G059000.1.Wm82.a,-1.1682360543500354,0.0138581518810685,42400333.333333336,18866666.666666668
Glyma.16G142600.1.p;Glyma.02G059800.1.p,,,Glyma.16G142600.1.p pacid=30559625 transcript=Glyma.16G142600.1 locus=Glyma.16G142600 ID=Glyma.16G142600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.02G059800.1.p pacid=30510031 transcript=Glyma.02G059800.1 locus=Glyma.02G059800 ID=Glyma.02G059800.1.Wm82.a,-0.1900465613954333,0.8637696985713901,7323620.0,6419720.0
Glyma.16G143600.1.p,,,Glyma.16G143600.1.p pacid=30559259 transcript=Glyma.16G143600.1 locus=Glyma.16G143600 ID=Glyma.16G143600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.2431689568976144,0.4715288411639888,26207000000.0,31018333333.33333
Glyma.16G145300.1.p;Glyma.16G145300.2.p,,,Glyma.16G145300.1.p pacid=30559785 transcript=Glyma.16G145300.1 locus=Glyma.16G145300 ID=Glyma.16G145300.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G145300.2.p pacid=30559786 transcript=Glyma.16G145300.2 locus=Glyma.16G145300 ID=Glyma.16G145300.2.Wm82.a,-0.0686357296755338,0.8322173295063598,2025366666.6666667,1931266666.6666667
Glyma.16G146600.2.p;Glyma.16G146600.1.p,,,Glyma.16G146600.2.p pacid=30561742 transcript=Glyma.16G146600.2 locus=Glyma.16G146600 ID=Glyma.16G146600.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G146600.1.p pacid=30561741 transcript=Glyma.16G146600.1 locus=Glyma.16G146600 ID=Glyma.16G146600.1.Wm82.a,-0.574969573652012,0.222655560510057,90807333.33333331,60959000.0
Glyma.16G147600.1.p,,,Glyma.16G147600.1.p pacid=30560615 transcript=Glyma.16G147600.1 locus=Glyma.16G147600 ID=Glyma.16G147600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.0107442781222989,0.99089836384758,39487653.333333336,39194666.66666666
Glyma.16G147700.1.p,,,Glyma.16G147700.1.p pacid=30560383 transcript=Glyma.16G147700.1 locus=Glyma.16G147700 ID=Glyma.16G147700.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-1.5141374449373224,0.1479301656225931,3531200.0,1236293.3333333333
Glyma.16G150000.1.p;Glyma.16G044500.2.p;Glyma.16G044500.1.p;Glyma.19G107400.1.p,,,Glyma.16G150000.1.p pacid=30559337 transcript=Glyma.16G150000.1 locus=Glyma.16G150000 ID=Glyma.16G150000.1.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G044500.2.p pacid=30560046 transcript=Glyma.16G044500.2 locus=Glyma.16G044500 ID=Glyma.16G044500.2.Wm82.a,-2.1948675945968734,0.0562456370850525,3639766.6666666665,794973.3333333334
Glyma.16G150600.1.p;Glyma.19G107700.2.p;Glyma.19G107700.1.p;Glyma.02G069100.1.p,,,Glyma.16G150600.1.p pacid=30559758 transcript=Glyma.16G150600.1 locus=Glyma.16G150600 ID=Glyma.16G150600.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.6096618742272412,0.2467435511259176,26883333.33333333,17618000.0
Glyma.16G153200.1.p,,,Glyma.16G153200.1.p pacid=30558960 transcript=Glyma.16G153200.1 locus=Glyma.16G153200 ID=Glyma.16G153200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,-0.4003151579260825,0.0891773145028911,175273333.33333334,132803333.33333331
Glyma.16G153900.2.p;Glyma.16G153900.1.p,,,Glyma.16G153900.2.p pacid=30561242 transcript=Glyma.16G153900.2 locus=Glyma.16G153900 ID=Glyma.16G153900.2.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G153900.1.p pacid=30561241 transcript=Glyma.16G153900.1 locus=Glyma.16G153900 ID=Glyma.16G153900.1.Wm82.a,0.6091981115030676,0.0904764162474868,940140000.0,1434100000.0
Glyma.16G155700.3.p;Glyma.16G155700.2.p;Glyma.16G155700.1.p,,,Glyma.16G155700.3.p pacid=30558874 transcript=Glyma.16G155700.3 locus=Glyma.16G155700 ID=Glyma.16G155700.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G155700.2.p pacid=30558873 transcript=Glyma.16G155700.2 locus=Glyma.16G155700 ID=Glyma.16G155700.2.Wm82.a,0.1478422760422706,0.3046173240310101,2054466666.6666667,2276166666.6666665
Glyma.16G155800.3.p;Glyma.16G155800.2.p;Glyma.16G155800.1.p;Glyma.16G155800.4.p,,,Glyma.16G155800.3.p pacid=30559951 transcript=Glyma.16G155800.3 locus=Glyma.16G155800 ID=Glyma.16G155800.3.Wm82.a2.v1 annot-version=Wm82.a2.v1;Glyma.16G155800.2.p pacid=30559950 transcript=Glyma.16G155800.2 locus=Glyma.16G155800 ID=Glyma.16G155800.2.Wm82.a,-0.7040855758761108,0.2022258392288702,20933000.0,12849333.333333334
Glyma.16G156200.1.p;Glyma.16G156100.2.p;Glyma.16G156100.1.p,,,Glyma.16G156200.1.p pacid=30559432 transcript=Glyma.16G156200.1 locus=Glyma.16G156200 ID=Glyma.16G156200.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,1.4030161165315422,0.0308427789868086,5796600.0,15329333.333333334
Glyma.16G157400.1.p;Glyma.20G173600.1.p,,,Glyma.16G157400.1.p pacid=30559138 transcript=Glyma.16G157400.1 locus=Glyma.16G157400 ID=Glyma.16G157400.1.Wm82.a2.v1 annot-version=Wm82.a2.v1,0.290437516213862,0.2577937787193214,17183000.0,21015000.0
