gene_id	ec
100795320	2.7.6.2
100795325	3.6.5.2
100795344	2.7.1.11
100795346	3.1.2.22
100795347	2.3.2.27
100795350	3.5.4.5
100795360	5.3.99.8
100795363	2.7.11.1
100795375	3.5.1.98
100795396	3.1.1.23
100795422	1.11.1.7
100795446	4.1.2.13
100795451	2.1.1.356
100795462	1.14.18.5
100795469	5.4.99.27
100795497	1.4.3.5
100795497	5.1.99.6
100795498	5.3.99.6
100795514	2.1.1.355
100795521	1.6.5.12
100795522	1.14.14.17
100795532	2.7.1.47
100795540	1.1.1.184
100795540	1.1.1.189
100795540	1.1.1.197
100795570	2.7.11.1
100795579	2.3.2.27
100795584	2.1.1.355
100795587	3.1.1.112
100795625	2.4.1.351
100795626	6.1.1.19
100795628	1.14.19.43
100795636	3.1.1.11
100795639	2.3.1.15
100795639	2.3.1.198
100795651	3.2.1.24
100795659	2.7.11.1
100795672	2.1.1.319
100795673	1.4.4.2
100795674	3.4.19.12
100795676	1.11.1.7
100795684	4.1.99.12
100795684	3.5.4.25
100795690	2.3.1.15
100795691	3.2.1.106
100795698	2.4.1.207
100795726	6.1.1.1
100795728	3.1.3.16
100795734	2.7.11.22
100795736	2.4.1.115
100795742	2.7.11.1
100795745	2.3.3.8
100795748	3.4.25.1
100795755	2.7.11.22
100795756	5.6.2.7
100795761	1.14.11.2
100795768	2.7.11.24
100795797	2.7.1.160
100795809	2.4.1.12
100795816	2.3.2.27
100795823	1.1.1.39
100795825	3.1.2.22
100795836	7.1.2.1
100795844	1.1.1.146
100795845	3.5.1.98
100795849	1.5.99.12
100795858	2.1.1.104
100795859	3.1.4.4
100795863	2.7.11.25
100795880	2.5.1.18
100795881	2.7.1.44
100795884	3.1.3.4
100795886	6.3.4.5
100795913	2.3.2.27
100795921	1.14.11.15
100795926	6.2.1.3
100795932	1.10.3.2
100795933	2.7.2.3
100795934	2.3.1.225
100795942	3.1.26.5
100795951	2.1.1.319
100795967	5.1.3.6
100795969	4.2.1.1
100795971	2.7.11.22
100795971	2.7.11.23
100795980	3.5.4.33
100795986	3.1.2.14
100795999	3.6.1.52
100796009	1.17.1.9
100796010	2.5.1.18
100796019	2.7.11.1
100796030	2.7.11.1
100796038	3.1.3.7
100796038	3.1.3.57
100796044	3.4.11.18
100796050	2.3.2.27
100796053	3.4.23.40
100796055	2.4.1.198
100796057	2.3.2.27
100796061	3.1.3.7
100796088	3.5.2.5
100796096	2.4.1.218
100796103	1.1.1.44
100796103	1.1.1.343
100796105	1.11.1.7
100796117	1.1.1.40
100796145	3.1.3.100
100796146	1.1.5.3
100796147	3.4.25.1
100796155	3.2.1.14
100796161	3.1.3.16
100796162	2.3.1.15
100796162	2.3.1.198
100796169	1.14.13.168
100796175	2.4.1.32
100796178	2.4.1.218
100796185	2.7.7.6
100796190	3.1.1.5
100796205	3.6.1.52
100796209	4.2.1.109
100796209	3.1.3.77
100796210	7.2.2.8
100796220	3.2.1.14
100796226	1.3.1.42
100796228	1.6.5.2
100796232	5.6.2.7
100796240	7.1.2.1
100796253	2.7.11.1
100796256	2.7.11.1
100796266	2.3.3.8
100796269	2.1.1.297
100796272	2.3.2.27
100796273	1.8.4.11
100796274	5.3.1.1
100796279	7.1.2.1
100796296	5.2.1.2
100796301	2.5.1.87
100796303	6.1.1.19
100796307	4.2.2.2
100796311	1.11.1.7
100796312	3.4.19.12
100796313	5.2.1.8
100796331	2.7.4.3
100796344	1.14.11.53
100796354	2.4.1.241
100796355	5.3.4.1
100796378	3.1.4.3
100796381	2.7.1.23
100796401	2.7.7.14
100796405	7.6.2.1
100796414	3.6.1.7
100796422	2.7.1.67
100796446	3.2.1.15
100796454	1.10.3.2
100796458	2.7.2.3
100796460	1.16.1.7
100796461	2.3.1.30
100796464	5.6.1.7
100796467	3.1.1.112
100796471	2.7.1.4
100796475	4.1.1.15
100796490	1.6.5.9
100796512	3.1.1.112
100796515	2.7.11.1
100796519	2.3.2.27
100796533	4.1.1.15
100796541	1.1.1.49
100796541	1.1.1.363
100796544	4.3.2.1
100796552	3.2.1.39
100796563	3.4.21.53
100796571	7.6.2.4
100796609	2.1.1.177
100796610	2.3.2.27
100796611	1.8.5.7
100796614	2.7.1.11
100796626	2.4.1.218
100796630	1.3.5.1
100796650	3.4.21.53
100796655	1.14.18.5
100796658	2.7.11.1
100796669	3.1.2.12
100796678	2.7.11.1
100796687	2.7.11.31
100796688	5.2.1.8
100796690	1.14.11.13
100796698	2.4.1.207
100796701	2.1.1.355
100796717	2.7.7.27
100796721	3.2.1.6
100796727	3.5.1.98
100796730	3.1.3.32
100796730	2.7.1.78
100796732	4.4.1.28
100796737	1.11.1.7
100796744	3.4.21.92
100796746	2.1.3.2
100796758	1.3.1.42
100796760	1.6.5.2
100796766	1.2.4.4
100796768	2.4.1.207
100796769	2.7.1.11
100796770	3.1.3.25
100796771	1.2.1.44
100796779	1.10.3.2
100796780	2.1.3.3
100796785	2.7.1.105
100796785	3.1.3.46
100796793	2.7.1.157
100796794	1.14.11.2
100796796	1.13.11.18
100796802	2.8.1.1
100796802	2.8.1.2
100796803	1.2.1.18
100796803	1.2.1.27
100796804	2.3.2.27
100796825	6.3.4.21
100796837	2.7.11.1
100796860	6.1.1.22
100796889	3.4.24.15
100796897	1.1.1.8
100796909	1.14.17.4
100796914	3.1.4.4
100796915	3.1.3.24
100796916	2.1.1.322
100796939	2.7.1.1
100796941	3.5.1.1
100796941	3.4.19.5
100796946	1.14.14.17
100796947	3.4.19.9
100796954	3.1.1.45
100796956	1.10.3.2
100796974	5.6.2.2
100796978	2.1.1.41
100796984	1.14.13.8
100796995	2.7.1.1
100797007	1.1.1.294
100797013	3.4.22.68
100797016	2.7.7.7
100797017	2.3.1.196
100797017	2.3.1.232
100797019	2.5.1.54
100797022	6.3.5.4
100797023	2.7.1.4
100797033	5.4.99.30
100797039	7.6.2.1
100797040	2.3.2.2
100797040	3.4.19.13
100797040	3.4.19.14
100797043	3.1.1.32
100797049	3.4.24.61
100797068	1.14.11.51
100797068	4.2.99.18
100797070	3.1.3.16
100797088	3.2.1.22
100797107	2.7.11.1
100797115	3.1.2.22
100797124	7.6.2.2
100797152	2.4.1.218
100797157	3.1.3.11
100797179	3.4.21.89
100797181	2.5.1.108
100797183	3.2.1.15
100797187	3.4.11.1
100797197	3.2.1.21
100797201	2.3.2.27
100797208	2.3.1.181
100797214	2.7.1.40
100797221	1.14.14.158
100797230	1.11.1.7
100797234	1.10.3.2
100797235	1.13.11.92
100797239	3.4.19.12
100797254	3.1.3.48
100797292	3.1.3.16
100797299	5.4.99.5
100797313	1.11.1.7
100797319	2.7.9.1
100797320	2.4.1.15
100797320	3.1.3.12
100797334	3.1.30.1
100797350	2.3.2.24
100797359	2.7.7.3
100797366	3.4.17.21
100797371	1.14.14.90
100797371	1.14.14.89
100797375	5.6.2.7
100797380	3.4.25.1
100797391	2.4.1.173
100797395	2.3.1.199
100797401	4.2.1.1
100797406	2.4.2.8
100797414	2.7.2.11
100797414	1.2.1.41
100797422	2.3.3.13
100797430	1.5.99.12
100797432	2.3.2.27
100797438	2.3.1.158
100797449	2.7.11.1
100797453	2.4.1.32
100797464	1.5.5.2
100797468	6.3.4.5
100797489	1.5.1.54
100797501	2.6.1.11
100797511	3.4.21.89
100797512	2.3.2.27
100797533	2.4.1.15
100797533	3.1.3.12
100797537	2.4.2.9
100797542	2.7.1.48
100797545	6.3.4.21
100797547	3.4.21.112
100797550	2.3.2.27
100797552	1.1.1.8
100797554	4.1.1.35
100797579	3.5.1.116
100797583	2.6.1.44
100797583	2.6.1.40
100797597	2.4.2.24
100797601	3.2.1.15
100797606	1.17.1.9
100797607	2.7.11.1
100797618	5.1.3.18
100797619	3.4.19.12
100797626	1.13.11.12
100797627	2.1.1.228
100797628	2.3.2.27
100797636	4.2.1.91
100797636	4.2.1.51
100797649	2.7.1.107
100797657	1.6.5.9
100797662	1.3.1.42
100797667	2.1.1.37
100797674	1.14.11.53
100797680	3.1.2.2
100797692	4.4.1.14
100797707	6.3.3.2
100797725	2.3.2.5
100797727	2.3.2.27
100797730	2.4.2.14
100797741	3.1.1.13
100797749	1.10.3.2
100797753	2.5.1.39
100797754	5.3.3.8
100797777	5.6.2.4
100797782	4.2.1.47
100797785	1.14.14.48
100797796	3.1.2.14
100797796	3.1.2.21
100797799	1.14.11.65
100797812	2.7.11.1
100797826	6.2.1.3
100797843	6.2.1.12
100797855	2.3.1.199
100797860	1.14.11.65
100797864	3.1.3.1
100797867	3.5.2.2
100797868	1.14.14.147
100797871	1.3.1.22
100797872	2.4.1.21
100797874	1.1.1.294
100797875	1.11.1.7
100797877	6.3.5.5
100797881	2.3.2.27
100797882	1.13.11.51
100797902	5.1.3.15
100797904	3.1.1.4
100797925	2.7.1.90
100797928	1.5.99.12
100797934	3.1.3.16
100797935	4.2.1.1
100797940	2.1.1.193
100797946	1.13.11.12
100797948	7.1.2.2
100797949	3.2.1.68
100797953	2.4.2.9
100797963	2.7.8.11
100797966	3.1.1.89
100797975	2.7.12.1
100797982	2.7.1.71
100797994	2.7.11.25
100797996	2.7.11.1
100798000	2.1.2.9
100798010	3.6.1.12
100798014	3.4.11.14
100798020	1.2.1.3
100798044	2.3.1.179
100798053	2.8.1.1
100798053	2.8.1.2
100798058	3.1.26.5
100798061	2.1.1.37
100798073	2.4.1.43
100798079	4.2.1.17
100798079	1.1.1.35
100798079	1.1.1.211
100798091	2.7.11.1
100798107	2.3.2.27
100798111	6.1.1.9
100798113	3.1.3.18
100798113	3.1.3.48
100798131	3.4.17.21
100798134	5.3.1.9
100798135	5.2.1.8
100798144	1.11.1.7
100798150	3.2.1.24
100798151	3.4.11.18
100798164	7.2.2.8
100798168	2.7.8.11
100798181	3.1.3.104
100798184	1.10.3.1
100798190	1.14.13.168
100798193	2.4.1.12
100798201	1.14.11.2
100798203	2.2.1.6
100798205	2.7.1.48
100798218	2.7.7.19
100798229	1.11.1.7
100798235	3.4.14.10
100798259	2.7.11.1
100798267	3.4.19.12
100798269	1.14.14.90
100798269	1.14.14.89
100798272	1.1.1.31
100798272	1.1.1.59
100798275	5.2.1.13
100798280	2.7.11.1
100798290	5.6.2.7
100798292	1.10.3.2
100798293	2.6.1.11
100798295	2.1.1.154
100798304	3.1.3.4
100798318	6.3.5.4
100798328	2.6.1.42
100798329	7.6.2.1
100798338	1.2.1.84
100798341	1.1.1.284
100798341	1.1.1.1
100798346	3.6.5.5
100798347	2.1.1.154
100798359	1.1.99.2
100798382	5.2.1.8
100798395	3.1.1.5
100798396	2.3.2.23
100798399	1.4.3.21
100798407	1.2.4.1
100798408	3.1.3.16
100798416	1.10.3.2
100798419	1.1.3.15
100798427	1.10.3.2
100798440	1.14.13.8
100798446	2.3.2.27
100798449	4.2.1.91
100798449	4.2.1.51
100798459	5.3.1.1
100798467	1.18.1.2
100798478	2.3.1.225
100798481	7.2.2.10
100798495	3.1.3.63
100798499	5.2.1.8
100798509	1.1.1.8
100798515	2.3.2.32
100798525	1.14.14.137
100798530	2.3.2.26
100798536	2.3.2.27
100798544	3.6.1.1
100798559	3.6.1.52
100798561	1.5.3.17
100798570	5.4.4.2
100798570	2.2.1.9
100798570	4.2.99.20
100798570	4.2.1.113
100798572	1.14.11.15
100798579	4.2.2.2
100798586	2.1.1.297
100798587	2.3.2.27
100798597	5.6.2.7
100798598	2.7.2.11
100798598	1.2.1.41
100798600	2.6.1.52
100798614	1.14.13.39
100798615	7.1.1.8
100798620	3.1.1.11
100798621	3.4.21.92
100798626	2.7.7.3
100798627	3.4.11.9
100798651	2.7.11.1
100798661	3.4.21.105
100798663	2.5.1.1
100798663	2.5.1.10
100798663	2.5.1.29
100798676	1.6.2.4
100798677	4.1.2.13
100798684	5.6.2.6
100798694	2.5.1.78
100798707	7.6.2.2
100798709	1.10.3.1
100798713	6.1.1.2
100798717	7.1.2.1
100798722	1.4.3.21
100798732	2.3.2.27
100798736	2.7.7.27
100798740	2.3.1.225
100798746	2.3.1.129
100798750	3.1.3.16
100798757	1.8.4.12
100798759	2.4.1.12
100798764	2.3.2.27
100798766	2.7.1.11
100798768	2.7.11.1
100798772	3.2.1.26
100798779	2.7.7.7
100798781	1.14.13.168
100798787	2.4.1.14
100798792	3.1.3.89
100798793	1.14.19.23
100798793	1.14.19.45
100798815	2.4.1.255
100798816	2.3.2.27
100798834	3.6.1.29
100798839	3.1.2.22
100798857	2.3.1.225
100798863	2.7.11.24
100798865	2.8.4.5
100798867	2.7.11.1
100798871	4.1.3.38
100798878	2.4.1.43
100798881	2.7.7.23
100798881	2.7.7.83
100798883	2.4.1.82
100798885	5.6.2.7
100798892	1.2.1.3
100798903	3.1.2.22
100798913	2.7.11.1
100798929	1.5.3.14
100798929	1.5.3.16
100798930	2.2.1.7
100798935	2.7.1.91
100798937	1.1.3.15
100798939	3.2.1.37
100798941	2.7.11.1
100798942	1.5.5.2
100798951	2.3.2.27
100798957	3.1.3.16
100798969	7.2.2.8
100798975	5.1.3.3
100798990	2.7.1.105
100798990	3.1.3.46
100799008	3.2.1.26
100799009	4.2.2.2
100799025	5.4.4.2
100799027	3.1.4.11
100799030	1.14.14.147
100799034	1.1.1.44
100799034	1.1.1.343
100799066	4.98.1.1
100799066	4.99.1.9
100799071	1.8.4.12
100799081	2.5.1.47
100799082	5.6.2.7
100799090	2.7.11.1
100799092	3.1.1.13
100799106	4.2.2.2
100799108	3.4.25.1
100799115	2.4.1.207
100799134	3.2.1.15
100799135	7.1.1.8
100799138	1.10.3.2
100799139	2.5.1.6
100799142	1.1.1.22
100799145	2.5.1.27
100799145	2.5.1.112
100799149	2.3.1.61
100799152	3.4.21.105
100799162	1.11.1.7
100799177	3.5.4.34
100799214	3.1.3.16
100799214	3.1.3.48
100799214	3.1.3.67
100799218	3.1.3.16
100799223	6.3.4.21
100799226	1.3.3.6
100799229	2.5.1.18
100799234	1.14.11.65
100799242	2.7.1.108
100799250	3.1.1.45
100799260	2.7.11.1
100799264	5.6.2.7
100799274	3.4.24.64
100799278	3.1.2.22
100799303	2.1.1.104
100799311	5.3.1.23
100799312	7.6.2.1
100799315	3.1.3.48
100799326	1.16.3.1
100799329	5.6.2.3
100799332	2.3.2.24
100799333	2.3.1.87
100799343	1.10.3.2
100799344	1.1.1.39
100799345	2.7.11.1
100799358	5.3.1.1
100799362	4.2.1.1
100799363	1.1.1.418
100799375	2.4.1.12
100799387	2.7.11.26
100799399	7.6.2.2
100799400	3.5.1.1
100799400	3.4.19.5
100799408	3.1.3.16
100799413	1.1.3.20
100799415	5.6.2.3
100799420	7.1.1.6
100799430	4.1.3.44
100799431	2.7.7.27
100799433	6.2.1.45
100799441	5.6.2.3
100799447	4.4.1.5
100799462	1.14.11.9
100799466	3.1.3.12
100799468	3.1.3.16
100799468	3.1.3.48
100799472	2.1.2.1
100799480	2.1.1.37
100799481	2.2.1.7
100799486	1.14.13.8
100799487	3.2.1.26
100799515	2.7.1.32
100799515	2.7.1.82
100799516	1.11.1.7
100799517	1.14.19.25
100799517	1.14.19.35
100799517	1.14.19.36
100799520	2.5.1.27
100799520	2.5.1.112
100799526	1.14.14.154
100799526	1.14.15.36
100799527	2.4.1.215
100799528	2.4.1.207
100799534	1.1.1.206
100799544	2.8.4.3
100799546	1.14.13.168
100799555	1.4.3.21
100799562	4.4.1.14
100799565	2.3.2.27
100799582	2.7.11.1
100799584	2.3.2.27
100799615	2.8.1.7
100799615	4.4.1.16
100799627	2.3.2.27
100799631	1.5.3.17
100799642	3.2.1.14
100799650	1.1.1.285
100799652	3.4.19.12
100799656	3.4.19.12
100799658	3.4.24.84
100799660	3.2.1.21
100799672	1.6.5.2
100799673	2.4.1.207
100799685	2.3.1.196
100799685	2.3.1.232
100799691	1.11.1.7
100799697	2.3.2.27
100799710	3.4.21.92
100799719	2.7.7.5
100799719	3.6.2.1
100799726	3.1.3.12
100799731	3.2.1.21
100799747	2.7.1.40
100799749	3.6.1.52
100799758	5.1.1.18
100799760	7.6.2.2
100799769	3.1.1.5
100799772	2.7.10.1
100799772	2.7.11.1
100799790	3.2.1.78
100799793	1.1.1.37
100799801	1.11.1.7
100799814	1.1.3.8
100799818	5.4.99.12
100799837	5.6.2.1
100799839	2.7.11.22
100799842	1.11.2.3
100799849	3.1.3.25
100799849	3.1.3.93
100799868	2.5.1.18
100799871	3.6.5.2
100799873	3.1.3.11
100799876	1.5.5.2
100799878	2.3.2.27
100799894	1.11.1.7
100799911	3.2.1.4
100799919	3.4.25.1
100799921	1.1.1.86
100799924	3.4.24.61
100799926	2.3.1.12
100799934	2.7.4.6
100799965	3.2.1.39
100799968	3.1.3.48
100799969	2.3.2.27
100799974	2.7.11.22
100799978	1.8.4.9
100799980	6.3.4.2
100799983	2.2.1.7
100799987	3.2.1.20
100799990	1.1.1.195
100799994	1.2.1.44
100800006	5.6.2.4
100800017	2.4.1.207
100800020	5.6.2.7
100800021	2.1.1.150
100800034	7.6.2.2
100800036	5.3.99.6
100800039	5.6.2.7
100800050	1.1.1.41
100800054	1.3.5.2
100800058	2.3.2.27
100800060	2.4.1.218
100800065	1.13.11.12
100800068	2.5.1.87
100800073	2.3.1.255
100800074	4.2.1.91
100800074	4.2.1.51
100800077	3.2.1.21
100800090	1.4.3.21
100800091	2.4.1.173
100800098	3.5.3.26
100800108	3.6.1.52
100800111	2.7.11.1
100800113	3.4.21.92
100800123	2.3.2.27
100800133	2.7.11.1
100800142	2.4.1.218
100800143	2.7.2.11
100800143	1.2.1.41
100800161	2.3.2.27
100800162	2.7.4.22
100800181	3.1.4.46
100800183	4.1.1.36
100800185	2.7.11.1
100800186	1.14.15.21
100800189	2.3.2.27
100800190	2.3.1.15
100800194	3.1.1.11
100800210	1.14.14.178
100800213	2.3.2.27
100800219	1.11.1.7
100800249	2.4.1.123
100800253	3.2.2.16
100800256	2.1.1.215
100800256	2.1.1.216
100800262	2.1.1.12
100800268	3.4.22.68
100800271	1.14.11.67
100800280	2.3.1.12
100800293	7.6.2.2
100800303	5.2.1.8
100800308	2.4.1.82
100800309	1.17.1.4
100800309	1.17.3.2
100800324	3.2.1.67
100800328	3.4.19.12
100800329	1.14.14.17
100800336	3.1.1.13
100800342	2.7.11.1
100800348	2.5.1.62
100800348	2.5.1.133
100800377	2.2.1.2
100800378	1.11.2.3
100800381	3.1.3.16
100800397	3.1.3.24
100800410	4.1.1.50
100800413	3.1.1.11
100800415	2.7.11.1
100800418	2.7.1.68
100800419	2.3.2.27
100800427	1.14.14.48
100800444	3.4.22.68
100800451	1.13.11.58
100800469	5.2.1.8
100800498	7.2.2.10
100800509	2.1.2.10
100800511	2.3.1.48
100800518	1.6.5.9
100800519	1.1.1.195
100800520	1.1.3.15
100800522	2.7.10.1
100800522	2.7.11.1
100800531	3.6.1.52
100800547	2.4.1.207
100800549	3.1.1.32
100800559	2.7.11.1
100800563	3.4.11.18
100800573	2.3.1.181
100800577	5.3.1.16
100800585	3.6.1.75
100800585	3.1.3.4
100800603	3.2.1.21
100800617	2.3.2.27
100800630	3.1.4.1
100800630	3.6.1.9
100800636	3.4.19.12
100800640	1.6.2.4
100800642	2.3.2.27
100800647	2.7.7.38
100800648	2.7.11.1
100800649	5.6.2.3
100800651	2.1.1.368
100800659	2.4.1.1
100800664	2.7.11.1
100800668	1.1.1.1
100800696	3.4.24.64
100800699	1.2.1.3
100800701	2.7.7.6
100800704	3.1.1.89
100800720	2.4.1.207
100800722	1.5.99.12
100800726	3.4.19.12
100800734	2.3.2.27
100800738	2.7.7.69
100800749	5.6.2.7
100800753	4.1.1.37
100800792	5.2.1.8
100800794	3.5.1.127
100800800	1.1.1.418
100800801	2.1.1.4
100800808	2.4.1.12
100800811	4.1.2.48
100800819	2.3.2.24
100800820	5.5.1.4
100800825	2.7.11.1
100800830	2.6.1.5
100800839	2.4.1.132
100800839	2.4.1.257
100800844	1.1.1.40
100800847	2.4.1.15
100800847	3.1.3.12
100800857	2.3.1.158
100800861	5.6.2.7
100800863	2.7.1.90
100800885	1.3.1.124
100800893	6.1.1.22
100800904	2.3.3.8
100800908	3.2.1.78
100800911	2.1.1.104
100800912	2.1.1.150
100800915	1.11.2.3
100800925	2.3.1.1
100800947	1.1.1.206
100800949	2.3.2.27
100800951	3.1.3.16
100800965	2.7.1.105
100800965	3.1.3.46
100800966	2.3.2.27
100800968	2.4.2.30
100800969	5.6.2.7
100800971	3.1.1.11
100800978	1.5.5.2
100800990	4.1.1.33
100801004	2.7.1.107
100801007	1.14.14.126
100801018	3.1.1.112
100801026	3.2.2.20
100801033	2.3.2.27
100801046	4.1.99.12
100801046	3.5.4.25
100801047	2.7.1.172
100801048	1.10.3.1
100801052	3.1.3.74
100801053	2.7.11.1
100801055	2.3.1.199
100801061	1.14.18.7
100801088	7.6.2.2
100801092	1.14.14.90
100801092	1.14.14.89
100801108	3.1.3.16
100801121	2.3.1.199
100801136	4.2.2.2
100801138	5.1.3.15
100801139	3.2.1.78
100801141	3.1.1.11
100801143	6.2.1.12
100801148	1.14.20.4
100801159	3.5.1.98
100801160	1.1.1.184
100801160	1.1.1.189
100801160	1.1.1.197
100801163	3.2.2.20
100801175	2.7.11.1
100801176	3.6.1.13
100801176	3.6.1.22
100801187	1.14.11.12
100801193	2.1.1.290
100801193	2.3.1.231
100801197	5.2.1.8
100801198	2.1.1.309
100801203	1.14.13.168
100801209	6.3.2.6
100801215	2.3.2.27
100801217	3.2.1.15
100801219	5.6.1.1
100801250	1.4.1.3
100801260	7.2.2.10
100801283	3.5.4.26
100801283	1.1.1.193
100801286	3.1.4.4
100801287	1.14.11.65
100801288	4.2.1.20
100801303	2.4.1.218
100801339	2.7.11.24
100801346	1.13.11.5
100801361	2.6.1.1
100801361	2.6.1.78
100801361	2.6.1.79
100801367	5.4.99.12
100801369	1.10.3.1
100801371	2.3.2.27
100801372	3.2.1.15
100801375	2.3.2.27
100801388	2.3.1.15
100801388	2.3.1.198
100801402	5.6.2.7
100801405	2.6.1.83
100801407	2.3.3.8
100801412	2.7.7.6
100801418	2.7.1.15
100801433	2.7.10.1
100801433	2.7.11.1
100801447	2.6.1.99
100801460	3.1.3.1
100801463	2.7.8.15
100801466	2.7.1.40
100801470	4.3.1.24
100801476	2.1.1.278
100801482	5.6.2.7
100801507	4.1.3.4
100801515	1.1.3.8
100801527	1.2.1.38
100801533	2.5.1.79
100801535	2.3.2.27
100801545	2.3.2.26
100801546	2.7.13.3
100801551	2.3.2.27
100801552	1.3.1.78
100801560	6.6.1.1
100801564	1.1.1.40
100801567	2.4.1.207
100801575	4.3.2.2
100801588	5.2.1.8
100801598	3.4.23.40
100801603	2.7.1.68
100801609	2.6.1.13
100801617	2.4.1.131
100801622	3.1.3.16
100801622	3.1.3.48
100801622	3.1.3.67
100801627	2.4.1.207
100801629	4.2.3.27
100801632	2.7.7.48
100801633	4.2.2.23
100801634	2.4.1.207
100801635	3.1.1.32
100801650	5.6.2.3
100801657	2.1.1.192
100801659	2.1.1.79
100801675	3.4.21.105
100801676	3.1.2.4
100801677	1.1.1.208
100801680	4.4.1.15
100801681	2.3.2.23
100801686	3.1.1.11
100801689	3.2.1.14
100801691	1.1.1.288
100801695	2.3.1.133
100801716	2.7.11.1
100801719	3.2.1.68
100801720	2.4.2.14
100801721	2.1.1.127
100801721	2.1.1.259
100801722	3.1.3.16
100801729	2.4.1.21
100801732	6.1.1.22
100801737	2.7.1.20
100801738	2.3.2.27
100801743	1.17.7.1
100801743	1.17.7.3
100801754	1.10.3.1
100801764	4.2.1.92
100801771	7.6.2.2
100801772	1.14.11.65
100801775	1.14.11.67
100801787	3.1.4.4
100801791	1.1.1.2
100801796	5.6.2.5
100801808	2.7.11.24
100801810	2.5.1.87
100801813	3.1.1.11
100801815	1.2.1.84
100801820	2.7.7.80
100801820	2.8.1.11
100801822	2.3.1.188
100801834	2.7.11.31
100801843	2.3.1.249
100801849	1.1.1.300
100801862	3.1.3.100
100801864	4.2.2.2
100801874	3.2.1.21
100801880	2.3.2.27
100801886	1.1.1.284
100801886	1.1.1.1
100801887	5.2.1.8
100801888	2.7.1.26
100801888	3.1.3.102
100801891	2.7.11.1
100801900	2.5.1.157
100801909	4.2.3.144
100801911	2.3.2.27
100801918	1.1.1.1
100801923	2.3.1.133
100801940	2.4.1.43
100801945	1.1.1.49
100801945	1.1.1.363
100801949	3.2.1.4
100801951	2.7.2.3
100801955	2.4.1.12
100801977	5.1.3.15
100801991	1.4.1.3
100801998	1.3.1.42
100802014	3.4.19.12
100802025	2.3.2.27
100802032	1.18.1.2
100802035	1.11.1.7
100802039	2.1.1.14
100802040	7.1.1.2
100802045	2.4.1.13
100802056	2.7.11.1
100802056	4.6.1.2
100802062	1.4.3.21
100802064	3.6.1.11
100802068	4.2.2.2
100802073	2.1.1.346
100802076	2.5.1.16
100802094	3.2.1.24
100802115	1.3.3.6
100802117	2.4.1.83
100802120	3.4.19.12
100802129	1.14.11.65
100802133	3.5.1.89
100802135	3.2.1.39
100802145	1.13.11.24
100802149	2.4.1.265
100802155	4.4.1.5
100802159	3.1.3.16
100802161	3.4.22.68
100802163	2.7.1.47
100802169	1.3.5.1
100802177	2.7.11.1
100802199	2.7.8.29
100802208	2.3.1.15
100802208	2.3.1.198
100802219	1.13.11.68
100802238	1.11.1.11
100802244	1.11.1.7
100802250	3.2.1.21
100802258	4.2.1.20
100802260	5.4.2.11
100802266	6.2.1.3
100802267	7.1.1.2
100802271	2.7.1.40
100802272	2.7.11.1
100802280	1.1.1.22
100802289	1.10.3.1
100802318	5.6.2.4
100802323	1.1.1.2
100802347	2.5.1.1
100802347	2.5.1.10
100802353	3.5.2.2
100802354	2.1.3.2
100802357	3.2.1.67
100802358	3.1.1.98
100802359	3.1.3.16
100802371	1.14.11.53
100802420	3.2.1.4
100802421	2.7.1.182
100802426	2.7.1.107
100802427	4.2.3.75
100802451	2.7.11.1
100802452	2.3.2.27
100802457	3.4.21.89
100802459	1.13.11.58
100802475	2.7.11.1
100802477	3.2.1.166
100802480	2.7.2.3
100802481	3.5.1.23
100802484	1.13.11.24
100802487	2.7.11.1
100802492	3.4.19.12
100802498	1.14.14.178
100802518	3.2.1.20
100802533	3.4.21.92
100802539	2.7.7.79
100802547	7.6.2.2
100802560	1.1.1.208
100802567	2.3.2.27
100802573	1.2.4.1
100802586	5.4.99.12
100802588	2.8.1.8
100802589	1.4.3.21
100802593	2.1.1.154
100802605	2.3.2.23
100802620	2.7.7.19
100802621	5.4.2.11
100802630	2.3.2.26
100802637	2.1.1.201
100802639	3.1.3.16
100802659	7.2.2.10
100802661	1.6.5.9
100802662	3.2.1.4
100802665	1.1.1.23
100802671	1.8.4.11
100802675	2.7.9.4
100802680	2.7.11.22
100802680	2.7.11.23
100802685	1.13.11.58
100802703	2.3.2.23
100802730	5.4.2.2
100802732	4.1.2.13
100802743	1.11.2.3
100802745	3.2.1.55
100802747	3.1.26.5
100802748	3.1.3.12
100802752	2.4.1.32
100802763	1.10.3.1
100802765	2.1.1.37
100802770	2.3.1.181
100802776	2.7.7.6
100802778	1.14.15.24
100802780	3.2.1.21
100802781	2.7.7.41
100802789	5.4.2.2
100802795	3.1.26.5
100802802	4.3.1.19
100802808	2.3.1.133
100802814	2.3.1.188
100802832	3.1.1.11
100802836	4.1.1.9
100802847	1.1.1.79
100802851	3.1.3.16
100802853	1.2.4.4
100802854	3.4.25.1
100802856	1.11.1.7
100802859	7.1.2.1
100802869	2.7.1.64
100802878	3.4.21.53
100802879	6.1.1.3
100802881	3.1.1.11
100802887	1.13.11.58
100802888	2.3.1.133
100802903	5.6.2.3
100802929	2.7.11.24
100802952	4.2.99.18
100802970	1.14.14.86
100802993	4.1.1.28
100802993	4.1.1.105
100803007	2.3.1.225
100803008	3.1.13.4
100803020	1.3.5.1
