enzyme_ec	metabolite_id	reaction_id	is_substrate	is_product
2.4.1.218	C00530	R05769	True	False
2.4.1.218	C06186	R05769	False	True
2.4.1.221	C02189	R09295	True	False
2.4.1.227	C00015	R05032	False	True
2.4.1.227	C05897	R05032	True	False
2.4.1.227	C00043	R05032	True	False
2.4.1.227	C05898	R05032	False	True
2.4.1.227	C05893	R05662	False	True
2.4.1.227	C04851	R05662	True	False
2.4.1.228	C00052	R03486	True	False
2.4.1.228	C00015	R03486	False	True
2.4.1.228	C01290	R03486	True	False
2.4.1.228	C04737	R03486	False	True
2.4.1.239	C00015	R06804	False	True
2.4.1.239	C00029	R06804	True	False
2.4.1.239	C12634	R06804	False	True
2.4.1.239	C12249	R06804	True	False
2.4.1.239	C05623	R06812	True	False
2.4.1.239	C12667	R06812	False	True
2.4.1.239	C03946	R07339	True	False
2.4.1.239	C15581	R07339	False	True
2.4.1.241	C00052	R04469	True	False
2.4.1.241	C06037	R04469	False	True
2.4.1.241	C00015	R04469	False	True
2.4.1.241	C03692	R04469	True	False
2.4.1.242	C00015	R00292	False	True
2.4.1.242	C00029	R00292	True	False
2.4.1.242	C00718	R00292	True	True
2.4.1.242	C00498	R02421	True	False
2.4.1.242	C00454	R07261	False	True
2.4.1.242	C15541	R07261	True	False
2.4.1.25	C00208	R05196	False	True
2.4.1.25	C00718	R05196	True	False
2.4.1.25	C00031	R05196	True	False
2.4.1.255	C02189	R09304	True	False
2.4.1.255	C00015	R09676	False	True
2.4.1.255	C00043	R09676	True	False
2.4.1.255	C19802	R09676	False	True
2.4.1.255	C19804	R09677	False	True
2.4.1.255	C19803	R09677	True	False
2.4.1.263	C00015	R07575	False	True
2.4.1.263	C00029	R07575	True	False
2.4.1.263	C15970	R07575	False	True
2.4.1.263	C06082	R07575	True	False
2.4.1.272	C19763	R09753	True	False
2.4.1.272	C00052	R09753	True	False
2.4.1.272	C00015	R09753	False	True
2.4.1.272	C19865	R09753	False	True
2.4.1.273	C00015	R09754	False	True
2.4.1.273	C08983	R09754	False	True
2.4.1.273	C19865	R09754	True	False
2.4.1.273	C02199	R09754	True	False
2.4.1.32	C00035	R03829	False	True
2.4.1.32	C01810	R03829	True	False
2.4.1.32	C00096	R03829	True	False
2.4.1.32	C02101	R03829	False	True
2.4.1.351	C21817	R11972	False	True
2.4.1.351	C00015	R11972	False	True
2.4.1.351	C21816	R11972	True	False
2.4.1.351	C02199	R11972	True	False
2.4.1.357	C00015	R12088	False	True
2.4.1.357	C00029	R12088	True	False
2.4.1.357	C00774	R12088	True	False
2.4.1.357	C01604	R12088	False	True
2.4.1.360	C00015	R12290	False	True
2.4.1.360	C00029	R12290	True	False
2.4.1.360	C22066	R12290	True	False
2.4.1.360	C22067	R12290	False	True
2.4.1.43	C00015	R05191	False	True
2.4.1.43	C00617	R05191	True	False
2.4.1.43	C00714	R05191	False	True
2.4.1.43	C00470	R04343	True	True
2.4.1.46	C00052	R02691	True	False
2.4.1.46	C00641	R02691	True	False
2.4.1.46	C00015	R02691	False	True
2.4.1.46	C03692	R02691	False	True
2.4.1.67	C00137	R06042	False	True
2.4.1.67	C01235	R03418	True	False
2.4.1.67	C01613	R03418	False	True
2.4.1.67	C00492	R03418	True	False
2.4.1.82	C00137	R06071	False	True
2.4.1.82	C01235	R02411	True	False
2.4.1.82	C00089	R02411	True	False
2.4.1.82	C00492	R02411	False	True
2.4.1.83	C00110	R01009	True	False
2.4.1.83	C00035	R01009	False	True
2.4.1.83	C03862	R01009	False	True
2.4.1.83	C00096	R01009	True	False
2.4.2.10	C07649	R08231	True	False
2.4.2.10	C00119	R08231	True	False
2.4.2.10	C16634	R08231	False	True
2.4.2.10	C00295	R01870	False	True
2.4.2.10	C01103	R01870	True	False
2.4.2.14	C00025	R01072	True	False
2.4.2.14	C03090	R01072	True	False
2.4.2.14	C00064	R01072	False	True
2.4.2.14	C00119	R01072	False	True
2.4.2.17	C02739	R01071	True	False
2.4.2.17	C00119	R01071	False	True
2.4.2.18	C04302	R01073	True	False
2.4.2.18	C00119	R01073	False	True
2.4.2.18	C00108	R01073	False	True
2.4.2.19	C01185	R03348	True	False
2.4.2.19	C00119	R03348	False	True
2.4.2.19	C03722	R03348	False	True
2.4.2.24	C00190	R03928	True	False
2.4.2.24	C00015	R03928	False	True
2.4.2.24	C02352	R03928	True	True
2.4.2.30	C03245	R04176	True	True
2.4.2.30	C00153	R04176	False	True
2.4.2.60	C00153	R10685	False	True
2.4.2.60	C00037	R10685	True	False
2.4.2.60	C21861	R10685	False	True
2.4.2.60	C20784	R10685	False	True
2.4.2.60	C02743	R10685	True	False
2.4.2.64	C01978	R03789	False	True
2.4.2.64	C00242	R03789	False	True
2.4.2.64	C01977	R03789	True	False
2.4.2.64	C01449	R03789	True	False
2.4.2.7	C04677	R04378	True	False
2.4.2.7	C04051	R04378	False	True
2.4.2.7	C00119	R04378	False	True
2.4.2.7	C00147	R00190	False	True
2.4.2.8	C00242	R01229	False	True
2.4.2.8	C00144	R01229	True	False
2.4.2.8	C00119	R01229	False	True
2.4.2.8	C00655	R02142	True	False
2.4.2.8	C00385	R02142	False	True
2.4.2.8	C04646	R08237	False	True
2.4.2.8	C02380	R08237	True	False
2.4.2.8	C16614	R08238	True	False
2.4.2.8	C16615	R08238	False	True
2.4.2.8	C16619	R08245	False	True
2.4.2.8	C07648	R08245	True	False
2.4.2.8	C00262	R01132	False	True
2.4.2.8	C00130	R01132	True	False
2.4.2.9	C00105	R00966	True	False
2.4.2.9	C00106	R00966	False	True
2.4.2.9	C00119	R00966	False	True
2.4.99.12	C04121	R04658	True	False
2.4.99.12	C00055	R04658	False	True
2.4.99.12	C04919	R04658	True	False
2.4.99.12	C06024	R04658	False	True
2.4.99.13	C04121	R05074	True	False
2.4.99.13	C00055	R05074	False	True
2.4.99.13	C06024	R05074	True	False
2.4.99.13	C06025	R05074	False	True
2.4.99.14	C04121	R09763	True	False
2.4.99.14	C00055	R09763	False	True
2.4.99.14	C19875	R09763	False	True
2.4.99.14	C06025	R09763	True	False
2.4.99.15	C04121	R09765	True	False
2.4.99.15	C19876	R09765	False	True
2.4.99.15	C00055	R09765	False	True
2.4.99.15	C19875	R09765	True	False
2.4.99.18	C04213	R04216	True	False
2.4.99.18	C11572	R04216	False	True
2.4.99.18	C00621	R04216	False	True
2.4.99.18	C03021	R04216	True	False
2.5.1.1	C00129	R01658	True	False
2.5.1.1	C00235	R01658	True	False
2.5.1.1	C00341	R01658	False	True
2.5.1.10	C00448	R02003	False	True
2.5.1.10	C00129	R02003	True	False
2.5.1.10	C00341	R02003	True	False
2.5.1.108	C04441	R10455	False	True
2.5.1.108	C00019	R10455	True	False
2.5.1.108	C00170	R10455	False	True
2.5.1.108	C20663	R10455	True	False
2.5.1.112	C16426	R08052	False	True
2.5.1.112	C00235	R08052	True	False
2.5.1.112	C16424	R08051	False	True
2.5.1.115	C05427	R07500	True	False
2.5.1.115	C00544	R07500	True	False
2.5.1.115	C15882	R07500	False	True
2.5.1.116	C20737	R10708	False	True
2.5.1.116	C00544	R10708	True	False
2.5.1.116	C00353	R10708	True	False
2.5.1.117	C17570	R08782	False	True
2.5.1.117	C04145	R08782	True	False
2.5.1.117	C00544	R08782	True	False
2.5.1.130	C05427	R12255	True	False
2.5.1.130	C22039	R12255	True	False
2.5.1.130	C13309	R12255	False	True
2.5.1.133	C21435	R11517	False	True
2.5.1.133	C00353	R11517	True	False
2.5.1.133	C18156	R11517	True	False
2.5.1.133	C21217	R11514	False	True
2.5.1.133	C18155	R11514	True	False
2.5.1.141	C00448	R07411	True	False
2.5.1.141	C00032	R07411	True	False
2.5.1.141	C15672	R07411	False	True
2.5.1.144	C00033	R03132	False	True
2.5.1.144	C00320	R03132	True	False
2.5.1.144	C00979	R03132	True	False
2.5.1.144	C05824	R03132	False	True
2.5.1.15	C01300	R03066	True	False
2.5.1.15	C00568	R03066	True	False
2.5.1.15	C00921	R03066	False	True
2.5.1.15	C04807	R03067	True	False
2.5.1.16	C01672	R08359	True	False
2.5.1.16	C01137	R08359	True	False
2.5.1.16	C16565	R08359	False	True
2.5.1.16	C00170	R08359	False	True
2.5.1.16	C00315	R01920	False	True
2.5.1.16	C00134	R01920	True	False
2.5.1.160	C00097	R13363	True	False
2.5.1.160	C01102	R13363	True	False
2.5.1.160	C02291	R13363	False	True
2.5.1.18	C14786	R07002	True	False
2.5.1.18	C00051	R07002	True	False
2.5.1.18	C14791	R07002	False	True
2.5.1.18	C14787	R07003	True	False
2.5.1.18	C14793	R07003	False	True
2.5.1.18	C14792	R07004	False	True
2.5.1.18	C14803	R07023	False	True
2.5.1.18	C14802	R07023	True	False
2.5.1.18	C14804	R07024	False	True
2.5.1.18	C14805	R07025	False	True
2.5.1.18	C14800	R07025	True	False
2.5.1.18	C14806	R07026	False	True
2.5.1.18	C14847	R07069	False	True
2.5.1.18	C14839	R07069	True	False
2.5.1.18	C14840	R07070	True	False
2.5.1.18	C14848	R07070	False	True
2.5.1.18	C14855	R07083	False	True
2.5.1.18	C14851	R07083	True	False
2.5.1.19	C01269	R03460	False	True
2.5.1.19	C03175	R03460	True	False
2.5.1.19	C00074	R03460	True	False
2.5.1.21	C00448	R06223	True	False
2.5.1.21	C00751	R06223	False	True
2.5.1.21	C03428	R00702	False	True
2.5.1.25	C00019	R03019	True	False
2.5.1.25	C00868	R03019	True	False
2.5.1.25	C00170	R03019	False	True
2.5.1.25	C04510	R03019	False	True
2.5.1.27	C04713	R04038	False	True
2.5.1.27	C00235	R04038	True	False
2.5.1.29	C00448	R02061	True	False
2.5.1.29	C00353	R02061	False	True
2.5.1.29	C00129	R02061	True	False
2.5.1.3	C20246	R11312	True	False
2.5.1.3	C04752	R11312	True	False
2.5.1.3	C01081	R11312	False	True
2.5.1.3	C20247	R10712	True	False
2.5.1.3	C04327	R03223	True	False
2.5.1.32	C05413	R07270	False	True
2.5.1.32	C03427	R07270	True	False
2.5.1.32	C00353	R07916	True	False
2.5.1.32	C05421	R10177	False	True
2.5.1.39	C05847	R05000	True	False
2.5.1.39	C00156	R05000	True	False
2.5.1.39	C05848	R05000	False	True
2.5.1.39	C04146	R05615	True	False
2.5.1.39	C05809	R05615	False	True
2.5.1.39	C01230	R05616	True	False
2.5.1.39	C13425	R05616	False	True
2.5.1.39	C03885	R07273	False	True
2.5.1.39	C04145	R07273	True	False
2.5.1.43	C00019	R00075	True	False
2.5.1.43	C05324	R00075	False	True
2.5.1.43	C00170	R00075	False	True
2.5.1.46	C00315	R05329	True	False
2.5.1.46	C07281	R05329	True	False
2.5.1.46	C00986	R05329	False	True
2.5.1.46	C07282	R05329	False	True
2.5.1.46	C15853	R07477	False	True
2.5.1.46	C15854	R07479	False	True
2.5.1.47	C00033	R03601	False	True
2.5.1.47	C05688	R03601	False	True
2.5.1.47	C01528	R03601	True	False
2.5.1.47	C00979	R03601	True	False
2.5.1.47	C00343	R04859	False	True
2.5.1.47	C00097	R04859	False	True
2.5.1.47	C00320	R04859	True	False
2.5.1.47	C00342	R04859	True	False
2.5.1.47	C00094	R04859	False	True
2.5.1.47	C00283	R07274	True	False
2.5.1.47	C01005	R07274	True	False
2.5.1.54	C00279	R01826	True	False
2.5.1.54	C00074	R01826	True	False
2.5.1.54	C04691	R01826	False	True
2.5.1.55	C01112	R03254	False	True
2.5.1.55	C00074	R03254	False	True
2.5.1.55	C04478	R03254	True	False
2.5.1.58	C20119	R09844	True	False
2.5.1.58	C20120	R09844	False	True
2.5.1.58	C00448	R09844	True	False
2.5.1.6	C05335	R04771	True	False
2.5.1.6	C05691	R04771	False	True
2.5.1.6	C00019	R00177	True	False
2.5.1.6	C00073	R00177	False	True
2.5.1.61	C00931	R00084	True	False
2.5.1.61	C01024	R00084	False	True
2.5.1.62	C05427	R09067	True	False
2.5.1.62	C05307	R09067	False	True
2.5.1.62	C16541	R09067	True	False
2.5.1.62	C02139	R06284	True	False
2.5.1.62	C05306	R06284	False	True
2.5.1.72	C00111	R04292	False	True
2.5.1.72	C03722	R04292	True	False
2.5.1.72	C05840	R04292	False	True
2.5.1.75	C17324	R01122	True	False
2.5.1.75	C04432	R01122	False	True
2.5.1.75	C00235	R01122	True	False
2.5.1.78	C15556	R04457	True	False
2.5.1.78	C04732	R04457	True	False
2.5.1.78	C04332	R04457	False	True
2.5.1.79	C00315	R09531	True	False
2.5.1.79	C01137	R09531	True	False
2.5.1.79	C00170	R09531	False	True
2.5.1.79	C19669	R09531	False	True
2.5.1.84	C00129	R09250	True	False
2.5.1.84	C04145	R09250	False	True
2.5.1.84	C00341	R09250	True	False
2.5.1.85	C00129	R09251	True	False
2.5.1.85	C04145	R09251	False	True
2.5.1.85	C00353	R09251	True	False
2.5.1.87	C05859	R05556	False	True
2.5.1.87	C00448	R05556	True	False
2.5.1.87	C00129	R05556	True	False
2.5.1.9	C00255	R00066	False	True
2.5.1.9	C04732	R00066	False	True
2.5.1.9	C04332	R00066	True	False
2.6.1.1	C00025	R00694	False	True
2.6.1.1	C00166	R00694	False	True
2.6.1.1	C00026	R00694	True	False
2.6.1.1	C00079	R00694	True	False
2.6.1.1	C00082	R00734	True	False
2.6.1.1	C01179	R00734	False	True
2.6.1.1	C00957	R00895	False	True
2.6.1.1	C00097	R00895	True	False
2.6.1.1	C00302	R00896	False	True
2.6.1.1	C05528	R02433	False	True
2.6.1.1	C00506	R02433	True	False
2.6.1.1	C05527	R02619	False	True
2.6.1.1	C00606	R02619	True	False
2.6.1.1	C05947	R05052	True	False
2.6.1.1	C05946	R05052	False	True
2.6.1.1	C00036	R00355	False	True
2.6.1.1	C00049	R00355	True	False
2.6.1.11	C00025	R02283	False	True
2.6.1.11	C00437	R02283	True	False
2.6.1.11	C00026	R02283	True	False
2.6.1.11	C01250	R02283	False	True
2.6.1.117	C01180	R12507	True	False
2.6.1.117	C00064	R12507	True	False
2.6.1.117	C00940	R12507	False	True
2.6.1.117	C00073	R12507	False	True
2.6.1.127	C00315	R13517	True	False
2.6.1.127	C01037	R13517	False	True
2.6.1.127	C23055	R13517	False	True
2.6.1.127	C01092	R13517	True	False
2.6.1.13	C00025	R00668	False	True
2.6.1.13	C04322	R00668	False	True
2.6.1.13	C00026	R00668	True	False
2.6.1.13	C00077	R00668	True	False
2.6.1.13	C01165	R00667	False	True
2.6.1.13	C00151	R01343	False	True
2.6.1.13	C00161	R01343	True	False
2.6.1.16	C00025	R00768	False	True
2.6.1.16	C00352	R00768	False	True
2.6.1.16	C00085	R00768	True	False
2.6.1.16	C00064	R00768	True	False
2.6.1.2	C00041	R00258	True	False
2.6.1.2	C00025	R00258	False	True
2.6.1.2	C00022	R00258	False	True
2.6.1.2	C00026	R00258	True	False
2.6.1.4	C00025	R00372	False	True
2.6.1.4	C00037	R00372	True	False
2.6.1.4	C00026	R00372	True	False
2.6.1.4	C00048	R00372	False	True
2.6.1.40	C00041	R02050	False	True
2.6.1.40	C00022	R02050	True	False
2.6.1.40	C00349	R02050	False	True
2.6.1.40	C01205	R02050	True	False
2.6.1.42	C00025	R01214	False	True
2.6.1.42	C00183	R01214	True	False
2.6.1.42	C00026	R01214	True	False
2.6.1.42	C00141	R01214	False	True
2.6.1.42	C00671	R02199	False	True
2.6.1.42	C00407	R02199	True	False
2.6.1.42	C00109	R10991	False	True
2.6.1.42	C02356	R10991	True	False
2.6.1.42	C00233	R01090	False	True
2.6.1.42	C00123	R01090	True	False
2.6.1.44	C00025	R00372	False	True
2.6.1.44	C00037	R00372	True	False
2.6.1.44	C00026	R00372	True	False
2.6.1.44	C00048	R00372	False	True
2.6.1.44	C00041	R10992	True	False
2.6.1.44	C02356	R10992	False	True
2.6.1.44	C00022	R10992	False	True
2.6.1.44	C00109	R10992	True	False
2.6.1.45	C00168	R00588	False	True
2.6.1.45	C00065	R00588	True	False
2.6.1.45	C00037	R00588	False	True
2.6.1.45	C00048	R00588	True	False
2.6.1.5	C00025	R00694	False	True
2.6.1.5	C00166	R00694	False	True
2.6.1.5	C00026	R00694	True	False
2.6.1.5	C00079	R00694	True	False
2.6.1.5	C01180	R07396	True	False
2.6.1.5	C00073	R07396	False	True
2.6.1.5	C00082	R00734	True	False
2.6.1.5	C01179	R00734	False	True
2.6.1.51	C00168	R00585	False	True
2.6.1.51	C00065	R00585	True	False
2.6.1.51	C00022	R00585	True	False
2.6.1.51	C00041	R00585	False	True
2.6.1.52	C00025	R04173	False	True
2.6.1.52	C03232	R04173	False	True
2.6.1.52	C00026	R04173	True	False
2.6.1.52	C01005	R04173	True	False
2.6.1.52	C06055	R05085	True	False
2.6.1.52	C06054	R05085	False	True
2.6.1.78	C00036	R01731	True	False
2.6.1.78	C00826	R01731	True	False
2.6.1.78	C00049	R01731	False	True
2.6.1.78	C00254	R01731	False	True
2.6.1.79	C00025	R07276	False	True
2.6.1.79	C00826	R07276	True	False
2.6.1.79	C00026	R07276	True	False
2.6.1.79	C00254	R07276	False	True
2.6.1.83	C00025	R07613	False	True
2.6.1.83	C00666	R07613	True	False
2.6.1.83	C00026	R07613	True	False
2.6.1.83	C03972	R07613	False	True
2.6.1.85	C00025	R01716	False	True
2.6.1.85	C00251	R01716	True	False
2.6.1.85	C00064	R01716	True	False
2.6.1.85	C11355	R01716	False	True
2.6.1.9	C00025	R00694	False	True
2.6.1.9	C00166	R00694	False	True
2.6.1.9	C00026	R00694	True	False
2.6.1.9	C00079	R00694	True	False
2.6.1.9	C00082	R00734	True	False
2.6.1.9	C01179	R00734	False	True
2.6.1.9	C01100	R03243	True	False
2.6.1.9	C01267	R03243	False	True
2.6.1.96	C00041	R10178	False	True
2.6.1.96	C00232	R10178	False	True
2.6.1.96	C00022	R10178	True	False
2.6.1.96	C00334	R10178	True	False
2.6.1.96	C00037	R10179	False	True
2.6.1.96	C00048	R10179	True	False
2.6.1.99	C00041	R10180	False	True
2.6.1.99	C00331	R10180	False	True
2.6.1.99	C00022	R10180	True	False
2.6.1.99	C00078	R10180	True	False
2.7.1.1	C00104	R00725	False	True
2.7.1.1	C00092	R00725	False	True
2.7.1.1	C00031	R00725	True	False
2.7.1.1	C00081	R00725	True	False
2.7.1.1	C00095	R00876	True	False
2.7.1.1	C00085	R00876	False	True
2.7.1.1	C00206	R01139	False	True
2.7.1.1	C00131	R01139	True	False
2.7.1.1	C00275	R01327	False	True
2.7.1.1	C00159	R01327	True	False
2.7.1.1	C00329	R01964	True	False
2.7.1.1	C00352	R01964	False	True
2.7.1.1	C02965	R02849	False	True
2.7.1.1	C00738	R02849	True	False
2.7.1.100	C03089	R04143	True	False
2.7.1.100	C04188	R04143	False	True
2.7.1.105	C00665	R13202	False	True
2.7.1.105	C00085	R13202	True	False
2.7.1.105	C05345	R02732	True	False
2.7.1.107	C00416	R02240	False	True
2.7.1.107	C00641	R02240	True	False
2.7.1.108	C00110	R01018	False	True
2.7.1.108	C00063	R01018	True	False
2.7.1.108	C00381	R01018	True	False
2.7.1.108	C00112	R01018	False	True
2.7.1.11	C00354	R00756	False	True
2.7.1.11	C00085	R00756	True	False
2.7.1.11	C00063	R00767	True	False
2.7.1.11	C00112	R00767	False	True
2.7.1.11	C00015	R00769	False	True
2.7.1.11	C00075	R00769	True	False
2.7.1.11	C00104	R00770	False	True
2.7.1.11	C00081	R00770	True	False
2.7.1.11	C05382	R01843	True	False
2.7.1.11	C00447	R01843	False	True
2.7.1.11	C01097	R03236	True	False
2.7.1.11	C03785	R03236	False	True
2.7.1.11	C05378	R04779	False	True
2.7.1.11	C05345	R04779	True	False
2.7.1.12	C00257	R01737	True	False
2.7.1.12	C00345	R01737	False	True
2.7.1.130	C04919	R04657	False	True
2.7.1.130	C04932	R04657	True	False
2.7.1.134	C04520	R03479	True	False
2.7.1.134	C01284	R03479	False	True
2.7.1.137	C01194	R03362	True	False
2.7.1.137	C04549	R03362	False	True
2.7.1.138	C00195	R01495	True	False
2.7.1.138	C02960	R01495	False	True
2.7.1.140	C01284	R03478	False	True
2.7.1.140	C04477	R03478	True	False
2.7.1.148	C11435	R05634	True	False
2.7.1.148	C11436	R05634	False	True
2.7.1.15	C00673	R02750	True	False
2.7.1.15	C01801	R02750	False	True
2.7.1.15	C00117	R01051	False	True
2.7.1.15	C00121	R01051	True	False
2.7.1.150	C01194	R10951	True	False
2.7.1.150	C11557	R10951	False	True
2.7.1.150	C11556	R05802	False	True
2.7.1.150	C04549	R05802	True	False
2.7.1.151	C01284	R10953	False	True
2.7.1.151	C01272	R10953	True	False
2.7.1.151	C01245	R10065	True	False
2.7.1.151	C11555	R05800	False	True
2.7.1.157	C01132	R08967	True	False
2.7.1.157	C18060	R08967	False	True
2.7.1.158	C01284	R05202	False	True
2.7.1.158	C01204	R05202	True	False
2.7.1.159	C01272	R03428	False	True
2.7.1.159	C01243	R03428	True	False
2.7.1.159	C04477	R03429	False	True
2.7.1.17	C00231	R01639	False	True
2.7.1.17	C00310	R01639	True	False
2.7.1.182	C20764	R10659	False	True
2.7.1.182	C00063	R10659	True	False
2.7.1.182	C01389	R10659	True	False
2.7.1.182	C00112	R10659	False	True
2.7.1.19	C00199	R01523	True	False
2.7.1.19	C01182	R01523	False	True
2.7.1.20	C00212	R00185	True	False
2.7.1.21	C00365	R02099	False	True
2.7.1.21	C00526	R02099	True	False
2.7.1.21	C11736	R08233	True	False
2.7.1.21	C04242	R08233	False	True
2.7.1.21	C00364	R01567	False	True
2.7.1.21	C00214	R01567	True	False
2.7.1.216	C00063	R09849	True	False
2.7.1.216	C01126	R09849	True	False
2.7.1.216	C20121	R09849	False	True
2.7.1.216	C00112	R09849	False	True
2.7.1.24	C00882	R00130	True	False
2.7.1.25	C05696	R04928	False	True
2.7.1.25	C05686	R04928	True	False
2.7.1.25	C00053	R00509	False	True
2.7.1.25	C00224	R00509	True	False
2.7.1.26	C00061	R00549	False	True
2.7.1.26	C00255	R00549	True	False
2.7.1.30	C00093	R00847	False	True
2.7.1.30	C00116	R00847	True	False
2.7.1.31	C00197	R01514	False	True
2.7.1.31	C00258	R01514	True	False
2.7.1.32	C00114	R01021	True	False
2.7.1.32	C00588	R01021	False	True
2.7.1.33	C01134	R02971	False	True
2.7.1.33	C00831	R02971	True	False
2.7.1.33	C04079	R04391	True	False
2.7.1.33	C04352	R04391	False	True
2.7.1.33	C03492	R03018	False	True
2.7.1.33	C00864	R03018	True	False
2.7.1.35	C00627	R01909	False	True
2.7.1.35	C00314	R01909	True	False
2.7.1.35	C00534	R02493	True	False
2.7.1.35	C00647	R02493	False	True
2.7.1.35	C00250	R00174	True	False
2.7.1.35	C00018	R00174	False	True
2.7.1.36	C01107	R02245	False	True
2.7.1.36	C00418	R02245	True	False
2.7.1.39	C01102	R01771	False	True
2.7.1.39	C00263	R01771	True	False
2.7.1.4	C00095	R00760	True	False
2.7.1.4	C00085	R00760	False	True
2.7.1.4	C05345	R00867	False	True
2.7.1.4	C02336	R03920	True	False
2.7.1.40	C00035	R00430	False	True
2.7.1.40	C00022	R00430	True	False
2.7.1.40	C00074	R00430	False	True
2.7.1.40	C00063	R00572	True	False
2.7.1.40	C00112	R00572	False	True
2.7.1.40	C00015	R00659	False	True
2.7.1.40	C00075	R00659	True	False
2.7.1.40	C00104	R00724	False	True
2.7.1.40	C00081	R00724	True	False
2.7.1.40	C00206	R01138	False	True
2.7.1.40	C00131	R01138	True	False
2.7.1.40	C00286	R01858	True	False
2.7.1.40	C00361	R01858	False	True
2.7.1.40	C00454	R02320	False	True
2.7.1.40	C00201	R02320	True	False
2.7.1.43	C00191	R01476	True	False
2.7.1.43	C05385	R01476	False	True
2.7.1.44	C04037	R01980	False	True
2.7.1.44	C00333	R01980	True	False
2.7.1.46	C03906	R01754	False	True
2.7.1.46	C00259	R01754	True	False
2.7.1.47	C00199	R01526	False	True
2.7.1.47	C00309	R01526	True	False
2.7.1.48	C00475	R00517	True	False
2.7.1.48	C00035	R00517	False	True
2.7.1.48	C00055	R00517	False	True
2.7.1.48	C00299	R00968	True	False
2.7.1.48	C00105	R00968	False	True
2.7.1.48	C16633	R08232	True	False
2.7.1.48	C16634	R08232	False	True
2.7.1.49	C01279	R03471	True	False
2.7.1.49	C04556	R03471	False	True
2.7.1.50	C04327	R04448	False	True
2.7.1.50	C04294	R04448	True	False
2.7.1.52	C01019	R03161	True	False
2.7.1.52	C02985	R03161	False	True
2.7.1.52	C20836	R13637	True	False
2.7.1.59	C00140	R01201	True	False
2.7.1.59	C00357	R01201	False	True
2.7.1.64	C00137	R07279	True	False
2.7.1.64	C04006	R07279	False	True
2.7.1.67	C01194	R03361	True	False
2.7.1.67	C01277	R03361	False	True
2.7.1.68	C04637	R03469	False	True
2.7.1.68	C01277	R03469	True	False
2.7.1.71	C00493	R02412	True	False
2.7.1.71	C03175	R02412	False	True
2.7.1.78	C02128	R03840	False	True
2.7.1.78	C02374	R03840	True	False
2.7.1.82	C00346	R01468	False	True
2.7.1.82	C00189	R01468	True	False
2.7.1.90	C00354	R00764	False	True
2.7.1.90	C00085	R00764	True	False
2.7.1.90	C05378	R02073	False	True
2.7.1.90	C05345	R02073	True	False
2.7.1.91	C06124	R01926	False	True
2.7.1.91	C00319	R01926	True	False
2.7.1.91	C00836	R02976	True	False
2.7.1.91	C01120	R02976	False	True
2.7.10.1	C01167	R02584	False	True
2.7.10.1	C00585	R02584	True	False
2.7.11.1	C01609	R03632	True	False
2.7.11.1	C02729	R03632	False	True
2.7.11.1	C00017	R00162	True	False
2.7.11.1	C00562	R00162	False	True
2.7.11.17	C00017	R00162	True	False
2.7.11.17	C00562	R00162	False	True
2.7.11.17	C00759	R02884	True	False
2.7.11.17	C01022	R02884	False	True
2.7.11.2	C01256	R03449	True	False
2.7.11.2	C01293	R03449	False	True
2.7.11.22	C00017	R00162	True	False
2.7.11.22	C00562	R00162	False	True
2.7.11.23	C03959	R04358	True	False
2.7.11.23	C04395	R04358	False	True
2.7.11.24	C00017	R00162	True	False
2.7.11.24	C00562	R00162	False	True
2.7.11.25	C00017	R00162	True	False
2.7.11.25	C00562	R00162	False	True
2.7.11.26	C01867	R03744	True	False
2.7.11.26	C03157	R03744	False	True
2.7.11.31	C04632	R04555	True	False
2.7.11.31	C04768	R04555	False	True
2.7.12.1	C00017	R00162	True	False
2.7.12.1	C00562	R00162	False	True
2.7.12.1	C01167	R02584	False	True
2.7.12.1	C00585	R02584	True	False
2.7.12.2	C00017	R00162	True	False
2.7.12.2	C00562	R00162	False	True
2.7.12.2	C01167	R02584	False	True
2.7.12.2	C00585	R02584	True	False
2.7.2.11	C00025	R00239	True	False
2.7.2.11	C03287	R00239	False	True
2.7.2.3	C00197	R01512	True	False
2.7.2.3	C00236	R01512	False	True
2.7.2.4	C03082	R00480	False	True
2.7.2.4	C00049	R00480	True	False
2.7.2.8	C04133	R02649	False	True
2.7.2.8	C00624	R02649	True	False
2.7.4.14	C21748	R11891	False	True
2.7.4.14	C16634	R11891	True	False
2.7.4.14	C04242	R11892	True	False
2.7.4.14	C21750	R11892	False	True
2.7.4.14	C00112	R00512	False	True
2.7.4.14	C00055	R00512	True	False
2.7.4.14	C00239	R01665	True	False
2.7.4.14	C00705	R01665	False	True
2.7.4.14	C00015	R00158	False	True
2.7.4.14	C00105	R00158	True	False
2.7.4.2	C01107	R03245	True	False
2.7.4.2	C01143	R03245	False	True
2.7.4.22	C00015	R00158	False	True
2.7.4.22	C00105	R00158	True	False
2.7.4.24	C11526	R08964	True	False
2.7.4.24	C20690	R08964	False	True
2.7.4.24	C11174	R05799	False	True
2.7.4.24	C01204	R05799	True	False
2.7.4.26	C00129	R10093	False	True
2.7.4.26	C20345	R10093	True	False
2.7.4.3	C00206	R01547	False	True
2.7.4.3	C00360	R01547	True	False
2.7.4.3	C03028	R11319	False	True
2.7.4.3	C00068	R11319	True	False
